P_Predicted,P_True,rel_err,abs_err
1.4097883,27.259434,-25.849646,25.849646
1.2421976,90.9706,-89.7284,89.7284
1.7186048,45.373272,-43.654667,43.654667
1.4307128,76.76288,-75.33217,75.33217
1.5464177,70.27882,-68.7324,68.7324
1.6492126,39.943707,-38.294495,38.294495
1.1040378,95.870926,-94.76689,94.76689
1.440908,82.50102,-81.06011,81.06011
1.5094937,9.760327,-8.2508335,8.2508335
1.3824289,12.5334,-11.15097,11.15097
1.3526974,72.45485,-71.10215,71.10215
1.1996076,91.967674,-90.76807,90.76807
1.5445371,63.883636,-62.3391,62.3391
1.5748813,16.027283,-14.452401,14.452401
1.4821272,52.60098,-51.11885,51.11885
1.3952502,20.623697,-19.228447,19.228447
1.4897257,78.93043,-77.440704,77.440704
1.377041,7.883655,-6.506614,6.506614
1.5123377,73.464645,-71.95231,71.95231
1.3028942,78.33687,-77.03397,77.03397
1.3601807,0.5251536,0.83502716,0.83502716
1.1731917,94.440926,-93.26773,93.26773
1.5704757,49.99205,-48.421574,48.421574
1.4567969,22.864952,-21.408155,21.408155
1.4365143,61.230366,-59.79385,59.79385
1.3442677,84.8581,-83.51383,83.51383
1.3659809,87.37503,-86.00905,86.00905
1.5229194,75.916725,-74.39381,74.39381
1.4072284,67.04024,-65.63301,65.63301
1.4148648,17.768888,-16.354023,16.354023
1.4800649,20.831879,-19.351814,19.351814
1.6095396,65.55892,-63.949383,63.949383
1.6021756,33.681538,-32.07936,32.07936
1.2769071,4.5607224,-3.2838154,3.2838154
1.5219613,57.46289,-55.94093,55.94093
1.5145814,63.43138,-61.9168,61.9168
1.3397254,8.183857,-6.8441315,6.8441315
1.2212187,1.3453041,-0.12408543,0.12408543
1.359873,6.157834,-4.797961,4.797961
1.1807722,91.775604,-90.59483,90.59483
1.542824,69.885155,-68.34233,68.34233
1.3045127,93.14001,-91.835495,91.835495
1.6149843,19.930616,-18.315632,18.315632
1.6064782,48.716225,-47.109745,47.109745
1.3309338,3.2981348,-1.967201,1.967201
1.50766,64.858795,-63.351135,63.351135
1.4633845,8.124581,-6.6611967,6.6611967
1.4324785,85.35181,-83.91933,83.91933
1.2739525,92.461494,-91.187546,91.187546
1.6369472,26.42825,-24.791302,24.791302
1.4745494,21.915524,-20.440973,20.440973
1.4869999,23.24926,-21.76226,21.76226
1.5273309,62.84694,-61.319607,61.319607
1.2524109,93.56984,-92.31743,92.31743
1.5819246,22.941988,-21.360064,21.360064
1.4470283,67.49878,-66.05175,66.05175
1.4449787,61.09312,-59.64814,59.64814
1.5441964,35.97092,-34.426723,34.426723
1.2124395,86.84434,-85.6319,85.6319
1.6268452,34.277985,-32.65114,32.65114
1.5959392,18.418428,-16.822489,16.822489
1.5379567,52.092564,-50.554607,50.554607
1.6311082,47.153343,-45.522236,45.522236
1.5799665,46.1431,-44.563133,44.563133
1.5439028,62.702404,-61.1585,61.1585
1.6196307,44.467945,-42.848316,42.848316
1.4896669,44.795113,-43.305447,43.305447
1.4884771,67.66124,-66.17276,66.17276
1.3036658,2.8368094,-1.5331436,1.5331436
1.5466449,36.082745,-34.5361,34.5361
1.4683566,35.983635,-34.515278,34.515278
1.3410692,8.251417,-6.910348,6.910348
1.6146773,23.745184,-22.130507,22.130507
1.3007671,0.23966038,1.0611067,1.0611067
1.1931926,94.21946,-93.02627,93.02627
1.0985518,97.023674,-95.925125,95.925125
1.3851969,2.9184093,-1.5332124,1.5332124
1.454157,10.32496,-8.870803,8.870803
1.6830988,44.18391,-42.500813,42.500813
1.3802346,11.373756,-9.993522,9.993522
1.4267448,14.379208,-12.952463,12.952463
1.2482468,95.81407,-94.56583,94.56583
1.5001073,9.011031,-7.510924,7.510924
1.515897,40.099655,-38.58376,38.58376
1.7119318,37.04135,-35.32942,35.32942
1.1051947,99.04437,-97.93918,97.93918
1.1288713,97.89201,-96.763145,96.763145
1.637175,40.208523,-38.571346,38.571346
1.3181926,13.521525,-12.203333,12.203333
1.4814401,71.42662,-69.94518,69.94518
1.3786083,79.652824,-78.274216,78.274216
1.6089734,52.552677,-50.943703,50.943703
1.6394417,56.094444,-54.455,54.455
1.5393248,20.619675,-19.080349,19.080349
1.2299008,88.170235,-86.94033,86.94033
1.123524,94.16656,-93.04303,93.04303
1.5775621,39.113613,-37.536053,37.536053
1.5229431,73.44687,-71.92393,71.92393
1.3697675,15.502471,-14.132704,14.132704
1.3290879,81.96562,-80.636536,80.636536
1.3896574,70.107475,-68.71782,68.71782
1.3917055,78.2088,-76.81709,76.81709
1.583207,35.53115,-33.947945,33.947945
1.5702264,33.903877,-32.333652,32.333652
1.3571498,16.146679,-14.789529,14.789529
1.2313039,95.72647,-94.49517,94.49517
1.4774909,80.69266,-79.215164,79.215164
1.457912,80.86539,-79.40748,79.40748
1.3539157,78.93199,-77.57808,77.57808
1.5480114,62.52038,-60.972366,60.972366
1.5030314,55.12672,-53.623688,53.623688
1.4138887,82.02503,-80.611145,80.611145
1.281322,82.349335,-81.068016,81.068016
1.5346214,15.026069,-13.491447,13.491447
1.4443636,23.805658,-22.361294,22.361294
1.6264951,28.800137,-27.173641,27.173641
1.4423105,25.807142,-24.364832,24.364832
1.0943637,98.88896,-97.7946,97.7946
1.5665525,17.98925,-16.422697,16.422697
1.5483414,29.354462,-27.80612,27.80612
1.667391,32.9395,-31.272108,31.272108
1.6665531,36.350456,-34.683903,34.683903
1.5339198,36.75407,-35.22015,35.22015
1.6961402,42.60214,-40.906,40.906
1.6360042,63.05915,-61.423145,61.423145
1.4691757,65.015465,-63.546288,63.546288
1.5791844,17.062738,-15.483554,15.483554
1.3660747,12.318514,-10.952439,10.952439
1.4869453,37.541603,-36.054657,36.054657
1.605579,36.961872,-35.356293,35.356293
1.6048465,44.200962,-42.596115,42.596115
1.6370773,61.159428,-59.52235,59.52235
1.1014405,97.19734,-96.0959,96.0959
1.4022739,70.61066,-69.20838,69.20838
1.4343084,29.373985,-27.939676,27.939676
1.3166203,5.46968,-4.1530595,4.1530595
1.4333102,19.370457,-17.937147,17.937147
1.5673908,29.258425,-27.691034,27.691034
1.4653937,32.14822,-30.682827,30.682827
1.3231316,89.64666,-88.32353,88.32353
1.3638895,81.088326,-79.724434,79.724434
1.6066637,35.89384,-34.287178,34.287178
1.5088173,58.331535,-56.82272,56.82272
1.6042278,52.602356,-50.998127,50.998127
1.4270936,23.500195,-22.073101,22.073101
1.5644245,71.610855,-70.04643,70.04643
1.5847316,55.6167,-54.031967,54.031967
1.4118325,6.1819425,-4.77011,4.77011
1.5929861,50.72381,-49.13082,49.13082
1.5379971,69.47893,-67.94093,67.94093
1.1979095,92.11363,-90.915726,90.915726
1.6717851,43.857567,-42.185783,42.185783
1.5404189,35.668007,-34.127586,34.127586
1.6025162,22.104425,-20.50191,20.50191
1.5789787,31.963608,-30.384628,30.384628
1.2792802,0.8394622,0.43981797,0.43981797
1.2956297,11.583865,-10.288236,10.288236
1.351793,76.00928,-74.657486,74.657486
1.4809328,17.837936,-16.357004,16.357004
1.6960287,39.790745,-38.094715,38.094715
1.655268,41.260654,-39.605385,39.605385
1.5184178,20.438263,-18.919846,18.919846
1.4865766,32.892857,-31.40628,31.40628
1.1677172,96.93224,-95.76453,95.76453
1.4859685,14.554299,-13.068331,13.068331
1.4978375,32.821434,-31.323597,31.323597
1.4860786,35.92247,-34.43639,34.43639
1.1679579,96.92849,-95.76053,95.76053
1.5123568,64.93194,-63.419582,63.419582
1.5264927,15.1114855,-13.584992,13.584992
1.1541617,93.234505,-92.080345,92.080345
1.5757997,71.129845,-69.55405,69.55405
1.5063139,37.295437,-35.789124,35.789124
1.1652402,96.10315,-94.93791,94.93791
1.2649229,82.76639,-81.501465,81.501465
1.3194362,82.56802,-81.24859,81.24859
1.5482192,35.055504,-33.507286,33.507286
1.4955246,67.06972,-65.574196,65.574196
1.4848814,63.012207,-61.527325,61.527325
1.5463277,40.346622,-38.800293,38.800293
1.5754743,60.117035,-58.54156,58.54156
1.3068317,88.26544,-86.95861,86.95861
1.4357334,10.79952,-9.363786,9.363786
1.5423205,64.147095,-62.604774,62.604774
1.2880366,84.36419,-83.07615,83.07615
1.5549202,43.572598,-42.017677,42.017677
1.7005599,43.61555,-41.91499,41.91499
1.3833412,75.75675,-74.37341,74.37341
1.4102312,17.119783,-15.709552,15.709552
1.6590104,39.90502,-38.24601,38.24601
1.4405768,83.58215,-82.14158,82.14158
1.4725438,15.064292,-13.591748,13.591748
1.5490394,36.699207,-35.15017,35.15017
1.179227,91.30131,-90.12208,90.12208
1.6080105,60.040276,-58.432266,58.432266
1.4414479,79.061646,-77.6202,77.6202
1.5719739,65.42251,-63.850533,63.850533
1.1644996,94.307945,-93.14345,93.14345
1.5348232,63.002403,-61.46758,61.46758
1.573121,46.99134,-45.41822,45.41822
1.5780421,53.93046,-52.35242,52.35242
1.3685582,82.18689,-80.81833,80.81833
1.513891,63.75054,-62.236652,62.236652
1.6140054,62.90173,-61.287724,61.287724
1.498088,30.431662,-28.933573,28.933573
1.3193871,13.861866,-12.542479,12.542479
1.3247039,80.77491,-79.4502,79.4502
1.459524,14.023108,-12.563583,12.563583
1.5431173,44.804794,-43.261677,43.261677
1.4767761,33.70749,-32.230713,32.230713
1.4382633,82.41707,-80.978806,80.978806
1.2577252,96.856964,-95.599236,95.599236
1.3623424,16.209303,-14.84696,14.84696
1.3804195,78.98836,-77.60794,77.60794
1.6019794,20.010536,-18.408556,18.408556
1.4670649,20.438957,-18.971893,18.971893
1.5509763,44.075787,-42.52481,42.52481
1.5517548,66.93358,-65.38182,65.38182
1.6438951,54.69549,-53.051598,53.051598
1.6536634,41.512604,-39.85894,39.85894
1.6363742,31.999176,-30.362803,30.362803
1.1712743,99.91073,-98.739456,98.739456
1.5303228,45.895256,-44.364933,44.364933
1.3695357,80.37326,-79.00372,79.00372
1.5287902,67.510345,-65.98155,65.98155
1.2489665,88.15826,-86.90929,86.90929
1.5669518,33.920742,-32.35379,32.35379
1.5714878,46.838192,-45.266705,45.266705
1.53663,70.6923,-69.15567,69.15567
1.5181141,62.184315,-60.6662,60.6662
1.303045,77.9618,-76.65875,76.65875
1.5082067,53.03558,-51.527374,51.527374
1.4330113,5.8526764,-4.4196653,4.4196653
1.2413687,94.02835,-92.78698,92.78698
1.3406786,78.38929,-77.048615,77.048615
1.3155236,81.01263,-79.697105,79.697105
1.3998196,9.373025,-7.9732056,7.9732056
1.4214873,80.83097,-79.409485,79.409485
1.4431823,24.629417,-23.186235,23.186235
1.715363,38.80064,-37.085278,37.085278
1.6439961,27.42067,-25.776674,25.776674
1.6638719,44.085052,-42.42118,42.42118
1.5156949,30.52353,-29.007833,29.007833
1.4465469,82.19862,-80.752075,80.752075
1.6147001,21.547972,-19.933271,19.933271
1.4622011,79.323746,-77.86154,77.86154
1.6035925,51.236988,-49.633396,49.633396
1.3873135,76.14537,-74.75806,74.75806
1.7066588,44.487286,-42.78063,42.78063
1.5221387,52.96073,-51.43859,51.43859
1.532231,14.121677,-12.589446,12.589446
1.4686153,8.054344,-6.5857286,6.5857286
1.6597161,33.431072,-31.771357,31.771357
1.3876367,4.1930513,-2.8054147,2.8054147
1.3306808,84.50635,-83.17567,83.17567
1.5295644,73.51049,-71.98093,71.98093
1.5529084,45.61091,-44.058,44.058
1.5671097,48.73967,-47.17256,47.17256
1.494656,38.57116,-37.076504,37.076504
1.4822817,14.375573,-12.893291,12.893291
1.0726862,99.37281,-98.300125,98.300125
1.5595927,21.843376,-20.283783,20.283783
1.4650468,67.19967,-65.73462,65.73462
1.2875323,86.01301,-84.72548,84.72548
1.6971731,44.221043,-42.52387,42.52387
1.5386912,41.984795,-40.446102,40.446102
1.4511073,29.699648,-28.24854,28.24854
1.3291116,8.975668,-7.6465564,7.6465564
1.616591,29.21564,-27.599049,27.599049
1.4278597,25.76212,-24.334259,24.334259
1.5158864,13.1549835,-11.639097,11.639097
1.1458573,98.18464,-97.03878,97.03878
1.5057834,44.18703,-42.681248,42.681248
1.4132736,74.04424,-72.63097,72.63097
1.6780274,37.553036,-35.875008,35.875008
1.2240993,95.24671,-94.02261,94.02261
1.279221,84.23811,-82.95889,82.95889
1.498891,78.7266,-77.22771,77.22771
1.5155641,62.929405,-61.41384,61.41384
1.5551625,50.2195,-48.664337,48.664337
1.6577125,50.792725,-49.135014,49.135014
1.5435532,32.48996,-30.946407,30.946407
1.5072557,23.602175,-22.09492,22.09492
1.5453044,20.337975,-18.79267,18.79267
1.2264544,5.000692,-3.7742376,3.7742376
1.4650866,73.62402,-72.158936,72.158936
1.6027417,53.30767,-51.70493,51.70493
1.4673103,27.581135,-26.113825,26.113825
1.086337,98.19004,-97.10371,97.10371
1.5475492,16.830803,-15.283254,15.283254
1.3762479,70.18822,-68.811966,68.811966
1.3554585,7.264805,-5.9093466,5.9093466
1.4217479,65.32389,-63.90214,63.90214
1.3579292,71.311874,-69.95395,69.95395
1.3505142,1.374395,-0.02388084,0.02388084
1.516986,13.309765,-11.792779,11.792779
1.1638018,94.382645,-93.21884,93.21884
1.5238065,16.953773,-15.429967,15.429967
1.5165343,40.30941,-38.792877,38.792877
1.1289517,99.61964,-98.490685,98.490685
1.5925974,34.688236,-33.09564,33.09564
1.5003927,67.7149,-66.21451,66.21451
1.4788617,74.74942,-73.27056,73.27056
1.4376732,75.12573,-73.68806,73.68806
1.5197518,29.491854,-27.972101,27.972101
1.3013854,78.26538,-76.964,76.964
1.3637438,13.157721,-11.793977,11.793977
1.5025542,49.72431,-48.221756,48.221756
1.3004829,79.24643,-77.945946,77.945946
1.2910606,11.353024,-10.061963,10.061963
1.3176574,82.17401,-80.85635,80.85635
1.6655017,57.155846,-55.490345,55.490345
1.3711636,14.864154,-13.4929905,13.4929905
1.5467829,67.34408,-65.797295,65.797295
1.4614997,77.98964,-76.52814,76.52814
1.3338288,84.99792,-83.664085,83.664085
1.6515229,26.35371,-24.702187,24.702187
1.4212267,82.95705,-81.53582,81.53582
1.2919432,87.121735,-85.82979,85.82979
1.2381487,95.471756,-94.233604,94.233604
1.2734966,0.30586827,0.96762836,0.96762836
1.5539038,20.829674,-19.27577,19.27577
1.2023387,94.51581,-93.31347,93.31347
1.2427033,89.72844,-88.48573,88.48573
1.5209005,73.77645,-72.255554,72.255554
1.572461,28.946543,-27.374083,27.374083
1.6647216,44.72119,-43.05647,43.05647
1.6404294,26.973415,-25.332987,25.332987
1.4669877,37.540127,-36.07314,36.07314
1.3732262,81.35391,-79.98068,79.98068
1.5683379,65.32981,-63.761475,63.761475
1.391186,4.241472,-2.8502858,2.8502858
1.5669994,43.96953,-42.402527,42.402527
1.3803288,85.96037,-84.58005,84.58005
1.2818286,91.660225,-90.378395,90.378395
1.3563399,14.075554,-12.7192135,12.7192135
1.5402106,47.79421,-46.253998,46.253998
1.5956815,53.38971,-51.79403,51.79403
1.409504,74.38254,-72.97303,72.97303
1.5336584,55.924057,-54.3904,54.3904
1.6049873,49.55855,-47.953564,47.953564
1.5466124,23.114868,-21.568256,21.568256
1.6233867,52.17182,-50.548435,50.548435
1.2916806,91.2978,-90.00612,90.00612
1.3066478,89.44693,-88.14028,88.14028
1.5670524,16.460167,-14.893114,14.893114
1.4133997,81.26762,-79.85422,79.85422
1.4275317,80.94165,-79.51412,79.51412
1.4383966,27.41195,-25.973553,25.973553
1.6698775,26.755026,-25.085148,25.085148
1.5016235,54.58123,-53.079605,53.079605
1.4787625,77.84571,-76.36695,76.36695
1.3948541,77.81905,-76.4242,76.4242
1.569427,73.26634,-71.696915,71.696915
1.4550223,54.706097,-53.251076,53.251076
1.4315611,23.853739,-22.422178,22.422178
1.4416326,66.60125,-65.159615,65.159615
1.6227715,46.743317,-45.120544,45.120544
1.2691922,7.130921,-5.8617287,5.8617287
1.3727161,83.53995,-82.16723,82.16723
1.4955493,19.69673,-18.20118,18.20118
1.6299134,44.879208,-43.249294,43.249294
1.3103598,85.79881,-84.48846,84.48846
1.5872935,43.28628,-41.69899,41.69899
1.5348132,68.8023,-67.26749,67.26749
1.2570493,7.096104,-5.839055,5.839055
1.4687201,80.257515,-78.788795,78.788795
1.5904697,41.994846,-40.404377,40.404377
1.465749,26.138506,-24.672756,24.672756
1.3045679,3.6065037,-2.3019357,2.3019357
1.4168096,3.134103,-1.7172935,1.7172935
1.4240468,69.64619,-68.22214,68.22214
1.4896116,22.806227,-21.316616,21.316616
1.2962251,90.76851,-89.47228,89.47228
1.4493605,15.91985,-14.4704895,14.4704895
1.1835346,88.42827,-87.244736,87.244736
1.5754048,38.062645,-36.48724,36.48724
1.4867504,65.61136,-64.12461,64.12461
1.6374538,40.674,-39.036545,39.036545
1.5450405,23.268463,-21.723423,21.723423
1.4538552,72.43907,-70.985214,70.985214
1.58306,55.01873,-53.43567,53.43567
1.4624759,58.9943,-57.531826,57.531826
1.3911449,22.941711,-21.550566,21.550566
1.3704242,88.24621,-86.875786,86.875786
1.3885307,78.45313,-77.064606,77.064606
1.391137,78.42723,-77.036095,77.036095
1.4581504,18.318077,-16.859926,16.859926
1.5344312,51.915806,-50.381374,50.381374
1.3984761,75.73512,-74.33665,74.33665
1.5739945,63.27362,-61.699627,61.699627
1.3066179,80.20659,-78.89997,78.89997
1.4782255,18.983547,-17.505322,17.505322
1.5065502,64.04341,-62.53686,62.53686
1.3856263,77.57206,-76.18643,76.18643
1.5693194,67.51324,-65.94392,65.94392
1.5115765,40.599964,-39.088387,39.088387
1.2049681,99.2998,-98.094826,98.094826
1.6294245,29.68741,-28.057985,28.057985
1.5223517,65.46106,-63.93871,63.93871
1.4419423,61.16103,-59.719086,59.719086
1.2479589,3.1281161,-1.8801572,1.8801572
1.4936496,38.54538,-37.05173,37.05173
1.1015742,95.181915,-94.08034,94.08034
1.4678185,44.87042,-43.4026,43.4026
1.2711339,5.2433896,-3.9722557,3.9722557
1.3861313,76.18976,-74.80363,74.80363
1.6366462,34.62574,-32.989094,32.989094
1.4740293,29.36232,-27.88829,27.88829
1.4892513,39.6324,-38.14315,38.14315
1.4172865,60.863583,-59.446297,59.446297
1.5121757,65.398056,-63.88588,63.88588
1.4876363,30.758581,-29.270945,29.270945
1.3727753,85.24097,-83.868195,83.868195
1.6638452,36.866333,-35.202488,35.202488
1.4133426,77.86738,-76.45403,76.45403
1.6494099,60.886192,-59.236782,59.236782
1.52342,43.95671,-42.433292,42.433292
1.5122375,47.41458,-45.902344,45.902344
1.6856477,51.838154,-50.152508,50.152508
1.5172888,42.930786,-41.413498,41.413498
1.3660773,2.4179559,-1.0518786,1.0518786
1.5423428,55.56968,-54.027336,54.027336
1.526363,43.971287,-42.444923,42.444923
1.295728,10.453639,-9.157911,9.157911
1.4296287,26.796839,-25.36721,25.36721
1.4264498,8.769013,-7.3425636,7.3425636
1.3326983,83.06793,-81.73524,81.73524
1.5306578,72.347626,-70.81697,70.81697
1.2646686,5.740742,-4.4760737,4.4760737
1.6470923,37.073017,-35.425926,35.425926
1.4141375,82.54753,-81.13339,81.13339
1.5399517,19.29803,-17.75808,17.75808
1.3896574,83.64829,-82.25864,82.25864
1.4773666,15.4555435,-13.978177,13.978177
1.3343433,90.78494,-89.4506,89.4506
1.3600509,2.1481323,-0.7880814,0.7880814
1.6449772,45.87322,-44.22824,44.22824
1.4797527,14.622784,-13.143031,13.143031
1.4922813,65.73566,-64.24338,64.24338
1.6070323,60.60199,-58.994957,58.994957
1.4867274,55.475723,-53.988995,53.988995
1.3427149,8.015636,-6.6729217,6.6729217
1.3770493,7.786286,-6.4092364,6.4092364
1.4403969,81.61582,-80.17542,80.17542
1.5067979,69.50715,-68.00035,68.00035
1.547763,69.13429,-67.58653,67.58653
1.3017261,2.3072662,-1.0055401,1.0055401
1.3157719,91.479576,-90.1638,90.1638
1.3407845,8.385058,-7.044274,7.044274
1.1995437,89.18909,-87.98954,87.98954
1.4659115,32.080425,-30.614513,30.614513
1.5898094,39.815533,-38.225723,38.225723
1.4207271,13.681471,-12.260744,12.260744
1.3957955,11.932937,-10.537141,10.537141
1.6455144,42.42877,-40.783253,40.783253
1.5853014,47.1722,-45.5869,45.5869
1.507391,36.95927,-35.45188,35.45188
1.6288016,30.195349,-28.566547,28.566547
1.39883,77.6649,-76.266075,76.266075
1.3221122,83.72664,-82.404526,82.404526
1.5734216,54.767967,-53.194546,53.194546
1.3375702,4.450621,-3.113051,3.113051
1.4329048,29.296947,-27.864042,27.864042
1.5037845,34.250404,-32.74662,32.74662
1.2788044,7.626258,-6.3474536,6.3474536
1.4903696,41.02151,-39.531143,39.531143
1.6223438,41.474583,-39.852238,39.852238
1.578496,45.556576,-43.97808,43.97808
1.2987398,84.73183,-83.43309,83.43309
1.4520328,66.91817,-65.46613,65.46613
1.4155748,15.246375,-13.8308,13.8308
1.6268926,48.837452,-47.21056,47.21056
1.3897711,68.09572,-66.70595,66.70595
1.5178995,65.28002,-63.762123,63.762123
1.4322138,16.978151,-15.545938,15.545938
1.6802408,38.46144,-36.7812,36.7812
1.4544858,66.59888,-65.144394,65.144394
1.3580992,1.1367987,0.22130048,0.22130048
1.5713936,60.579117,-59.007725,59.007725
1.5568672,67.42375,-65.86688,65.86688
1.5128093,51.690804,-50.177994,50.177994
1.4401221,10.635858,-9.195736,9.195736
1.2485067,84.92512,-83.67661,83.67661
1.3198845,87.50212,-86.182236,86.182236
1.2967048,87.013985,-85.71728,85.71728
1.645234,40.567417,-38.922184,38.922184
1.5313292,69.07968,-67.548355,67.548355
1.2985137,5.3359323,-4.0374184,4.0374184
1.4861833,56.742477,-55.256294,55.256294
1.501984,67.13763,-65.63564,65.63564
1.4839302,57.552177,-56.06825,56.06825
1.2047722,93.64907,-92.4443,92.4443
1.3961005,80.34429,-78.94819,78.94819
1.5211911,30.556038,-29.034847,29.034847
1.5700076,61.55211,-59.9821,59.9821
1.4144572,21.27972,-19.865263,19.865263
1.5598416,59.37837,-57.818527,57.818527
1.2087493,96.17899,-94.970245,94.970245
1.4599931,75.86284,-74.40285,74.40285
1.5952419,69.27604,-67.68079,67.68079
1.4857059,36.807884,-35.322178,35.322178
1.3140548,11.313431,-9.999376,9.999376
1.258803,87.37113,-86.11233,86.11233
1.4970764,19.399313,-17.902237,17.902237
1.4291838,76.376,-74.946815,74.946815
1.5190824,71.153336,-69.634254,69.634254
1.619556,50.491245,-48.87169,48.87169
1.4796915,40.604713,-39.125023,39.125023
1.5114067,47.097317,-45.58591,45.58591
1.4759376,30.800714,-29.324778,29.324778
1.7180016,42.8827,-41.1647,41.1647
1.5300025,57.991417,-56.461414,56.461414
1.0942848,98.69697,-97.602684,97.602684
1.2233453,0.6725089,0.5508364,0.5508364
1.4837091,69.94839,-68.464676,68.464676
1.6127005,30.599243,-28.986542,28.986542
1.4738352,55.22014,-53.746304,53.746304
1.4425294,13.03267,-11.59014,11.59014
1.353204,90.190216,-88.83701,88.83701
1.3098795,85.06521,-83.755325,83.755325
1.6073391,17.857733,-16.250393,16.250393
1.6102843,47.70871,-46.098427,46.098427
1.4087435,73.6286,-72.21986,72.21986
1.3577026,88.493576,-87.13587,87.13587
1.363275,3.3896632,-2.0263882,2.0263882
1.4309154,30.92415,-29.493235,29.493235
