True,Predicted,Residuals,Percentage_Error,RPE,SNR
11.253082,11.840355,-0.58727264,-5.2187715,5.2187715,20.757416289242915
3.2627773,0.050283637,3.2124937,98.45887,98.45887,16.66435717871492
28.662556,29.553938,-0.8913822,-3.1099188,3.1099188,16.820879431748292
21.549814,20.50329,1.046524,4.856302,4.856302,16.808871173553253
23.68561,23.850384,-0.16477394,-0.6956711,0.6956711,19.238721594488673
0.041267384,0.050241906,-0.008974522,-21.747252,21.747252,17.872613049126997
22.787952,19.69414,3.093813,13.576529,13.576529,17.213609436374316
11.463176,8.186735,3.2764406,28.58231,28.58231,18.575319596503657
28.957584,27.536467,1.4211178,4.907584,4.907584,18.855847608737985
43.481136,43.72008,-0.238945,-0.5495372,0.5495372,14.765221959326132
23.595915,20.067762,3.5281525,14.952387,14.952387,15.953950466342222
42.351807,41.699013,0.6527939,1.5413601,1.5413601,15.415569748502717
0.056020774,0.050943416,0.0050773583,9.063349,9.063349,16.564562097975255
39.2017,39.73664,-0.5349426,-1.3645904,1.3645904,18.66735696626469
0.047364358,0.050230008,-0.0028656498,-6.050224,6.050224,16.814439367077117
0.04285164,0.050012235,-0.007160593,-16.710196,16.710196,18.97740000980796
0.05486892,0.050080158,0.004788764,8.727644,8.727644,18.833769071921814
0.040446535,0.050920684,-0.010474149,-25.896284,25.896284,16.13464256825827
6.6380053,6.0886054,0.54939985,8.27658,8.27658,18.55162543652849
0.041141875,0.050807226,-0.009665351,-23.492735,23.492735,16.071102815763393
0.043252703,0.0506267,-0.007373996,-17.048635,17.048635,16.686744072509335
24.291885,23.318707,0.97317886,4.0061893,4.0061893,23.27347697416244
16.873564,24.031422,-7.157858,-42.420544,42.420544,18.012124390094073
0.04734066,0.050182167,-0.0028415062,-6.002253,6.002253,15.786022057744033
3.1965163,0.051087115,3.1454291,98.40179,98.40179,16.809972921936605
46.257946,44.874115,1.383831,2.991553,2.991553,17.55500286666961
0.05256665,0.050197136,0.0023695156,4.5076404,4.5076404,19.643139275555253
0.05202383,0.050094094,0.0019297376,3.7093337,3.7093337,18.805616026716024
38.982544,39.64943,-0.6668854,-1.7107282,1.7107282,19.60179919480334
0.04455143,0.050328825,-0.0057773963,-12.967926,12.967926,18.63311672741333
8.473697,9.065435,-0.5917387,-6.9832416,6.9832416,18.537734716762003
0.043981023,0.050111517,-0.006130494,-13.938953,13.938953,21.05922560172788
13.470554,17.870735,-4.400181,-32.66518,32.66518,14.399521526299283
0.05822873,0.049867112,0.008361619,14.359954,14.359954,15.787899232765051
0.050282862,0.050313216,-3.0353665e-05,-0.060365826,0.060365826,17.701921856425614
47.217495,49.01251,-1.7950134,-3.8015854,3.8015854,16.28149100583224
0.052693527,0.049917627,0.0027759,5.2680097,5.2680097,16.969541243538703
30.463106,32.006508,-1.5434017,-5.066462,5.066462,19.081674731854406
0.0446862,0.049775284,-0.0050890855,-11.388495,11.388495,18.07724506890529
0.045742445,0.049874175,-0.0041317306,-9.032597,9.032597,22.704193189677245
19.075844,19.110796,-0.034952164,-0.18322736,0.18322736,16.69696283737989
1.8741819,0.050362576,1.8238193,97.31282,97.31282,13.557128455757383
0.49480698,0.050052248,0.44475472,89.88449,89.88449,15.551711088018171
0.059129156,0.049973305,0.009155851,15.484494,15.484494,14.053774147201445
0.04579382,0.049847912,-0.004054092,-8.852923,8.852923,16.04154752690258
0.044431377,0.050813142,-0.006381765,-14.3631935,14.3631935,17.668113362701195
17.885979,15.816365,2.0696135,11.57115,11.57115,16.44635906087774
0.056978617,0.049705777,0.0072728395,12.764156,12.764156,15.6540652263407
16.615395,10.69664,5.9187546,35.622112,35.622112,20.688769654258447
0.042711526,0.05054347,-0.007831942,-18.336836,18.336836,15.984915739116932
0.042043474,0.05057531,-0.008531835,-20.292887,20.292887,19.01204363598451
17.333822,20.408304,-3.074482,-17.736895,17.736895,19.117782889192576
0.050336298,0.050319273,1.7024577e-05,0.03382167,0.03382167,18.240739097735602
0.055895634,0.050085425,0.0058102086,10.394745,10.394745,15.381676465259686
0.052690897,0.049943704,0.002747193,5.2137904,5.2137904,14.812499357268525
0.05386197,0.04960745,0.00425452,7.898931,7.898931,16.8622451390222
10.478384,11.744228,-1.2658443,-12.08053,12.08053,19.78103828072199
19.321314,17.134886,2.186428,11.316146,11.316146,21.633915767468775
17.74828,18.961304,-1.2130241,-6.8346014,6.8346014,21.426670097326788
0.051855646,0.049903512,0.0019521341,3.7645545,3.7645545,18.72459654524974
0.056651287,0.050266366,0.0063849203,11.270566,11.270566,20.373988815925397
0.0524804,0.049873836,0.0026065633,4.966737,4.966737,17.584204023427894
10.481496,10.055126,0.42636967,4.067832,4.067832,16.03730496041647
16.46529,16.421795,0.04349518,0.26416284,0.26416284,17.43712065192522
0.04291232,0.049628142,-0.006715823,-15.650105,15.650105,20.697081613586054
0.055755313,0.050047223,0.005708091,10.237753,10.237753,20.464813131767222
53.67618,53.578568,0.09761429,0.18185773,0.18185773,19.61962727000502
32.288292,32.05107,0.23722076,0.7346959,0.7346959,22.661219959177828
0.043059696,0.050358895,-0.0072991997,-16.95135,16.95135,16.26321051833598
0.05652376,0.05005868,0.0064650774,11.437805,11.437805,14.26141430794822
24.610512,23.19979,1.4107227,5.732196,5.732196,20.48043308713787
0.055897735,0.050842334,0.0050554015,9.044019,9.044019,18.613130992330106
0.04385417,0.049840715,-0.0059865452,-13.651029,13.651029,18.717543265065075
39.42485,40.580368,-1.1555176,-2.930937,2.930937,17.576276689080313
0.04069138,0.050188694,-0.009497315,-23.339869,23.339869,17.825396273150595
0.04109407,0.050065827,-0.008971758,-21.832245,21.832245,20.064406733576767
0.05786539,0.04993715,0.007928237,13.701174,13.701174,15.751566770811465
1.9959013,0.050153,1.9457483,97.4872,97.4872,19.76991326577658
0.04433424,0.0501269,-0.005792659,-13.065881,13.065881,16.337734544338836
0.04193403,0.050118897,-0.008184869,-19.51844,19.51844,17.206881315766978
7.0816464,7.9704943,-0.8888478,-12.551429,12.551429,14.594736206196767
0.05222637,0.049889907,0.002336461,4.4737196,4.4737196,19.38607385350126
0.05441851,0.04951776,0.0049007535,9.005673,9.005673,15.90788023474057
11.753912,10.07492,1.6789923,14.284541,14.284541,21.259677896923534
0.051699277,0.050007176,0.0016921014,3.2729692,3.2729692,19.477772813241675
0.046210833,0.050187744,-0.0039769113,-8.606015,8.606015,19.446705992923903
0.050488394,0.049868174,0.00062021986,1.2284404,1.2284404,19.92108769831761
0.056656297,0.05001099,0.006645307,11.729158,11.729158,19.339995263022434
1.5741862,0.049927752,1.5242585,96.82835,96.82835,19.160632366897573
9.189103,11.886874,-2.697771,-29.358372,29.358372,16.526287892922387
0.054600947,0.05012015,0.004480798,8.206448,8.206448,20.512429186937727
0.047051113,0.05068762,-0.0036365055,-7.7288404,7.7288404,16.99755929567329
1.1035336,0.05071632,1.0528173,95.40419,95.40419,19.68553635718414
0.05837086,0.050367992,0.008002866,13.71038,13.71038,18.830752011809125
0.04641848,0.04939973,-0.0029812492,-6.422548,6.422548,19.37142507664479
0.05924803,0.05033812,0.008909911,15.038325,15.038325,16.862781263596457
0.044548742,0.05019303,-0.005644288,-12.669915,12.669915,16.582973968092627
12.585465,14.759919,-2.1744537,-17.2775,17.2775,18.33468993304253
0.043177947,0.049524236,-0.006346289,-14.697987,14.697987,19.23977070952375
13.408157,17.655796,-4.2476387,-31.679512,31.679512,18.57916122989007
0.04297457,0.050596874,-0.0076223053,-17.73678,17.73678,18.578407230629068
24.883062,23.210724,1.6723385,6.7207904,6.7207904,16.478620996643347
24.288746,27.579008,-3.2902622,-13.546448,13.546448,17.91109485497031
0.045514826,0.050106246,-0.0045914203,-10.087747,10.087747,19.825500536888807
20.547762,18.04556,2.502201,12.177487,12.177487,18.194402932676276
0.047115557,0.04994935,-0.0028337948,-6.0145626,6.0145626,17.29184217837987
3.4688792,0.05060074,3.4182785,98.5413,98.5413,19.693767461235304
0.049256288,0.049786292,-0.0005300045,-1.0760139,1.0760139,18.12259178854842
0.047582246,0.050599035,-0.0030167885,-6.3401556,6.3401556,15.874289708983364
0.059533812,0.049583122,0.00995069,16.714352,16.714352,16.822344435384554
4.7727475,0.05045738,4.72229,98.942795,98.942795,18.516709375670988
0.05477581,0.05004244,0.0047333725,8.6413555,8.6413555,18.286467709779878
0.040442754,0.050386634,-0.00994388,-24.587545,24.587545,15.578112703608651
23.542616,27.765228,-4.2226124,-17.936037,17.936037,19.53039807296501
0.04489865,0.050994612,-0.0060959607,-13.577157,13.577157,17.15117623642021
0.041581444,0.050256073,-0.008674629,-20.861778,20.861778,18.30369682534995
0.05951404,0.049701966,0.009812072,16.486988,16.486988,19.419932454794036
0.05944092,0.050478384,0.008962534,15.078054,15.078054,19.947637483562374
25.0637,23.906477,1.1572227,4.6171265,4.6171265,22.442950651983523
0.056934856,0.050067898,0.006866958,12.061079,12.061079,15.5769679298577
59.011555,60.50612,-1.494564,-2.5326633,2.5326633,16.829591205251802
0.050176814,0.05004246,0.0001343526,0.2677583,0.2677583,19.249018078390705
0.05150688,0.050183427,0.0013234541,2.5694704,2.5694704,20.91966344547402
0.058826372,0.050312508,0.008513864,14.472869,14.472869,18.210886304988176
36.597095,36.25956,0.33753586,0.92230237,0.92230237,18.56593634147999
0.05191897,0.049942546,0.001976423,3.8067453,3.8067453,15.746659814413809
0.046741217,0.049652975,-0.0029117577,-6.2295294,6.2295294,15.77418547651514
0.043119803,0.05030944,-0.007189635,-16.673628,16.673628,17.248423396915918
13.54062,14.296173,-0.75555325,-5.5799017,5.5799017,17.958892687435245
0.047167897,0.049875353,-0.0027074553,-5.7400384,5.7400384,16.325068569934583
25.696049,23.693167,2.002882,7.7945137,7.7945137,15.87975494592596
0.04152974,0.05023931,-0.0087095685,-20.971882,20.971882,18.26697974127292
0.041413173,0.049797274,-0.008384101,-20.24501,20.24501,18.84288134830144
0.054697443,0.05028892,0.0044085234,8.0598345,8.0598345,17.598634068191075
10.481874,7.25096,3.2309146,30.823824,30.823824,16.688265378299675
0.047572922,0.050480064,-0.002907142,-6.1109176,6.1109176,18.877778897216487
0.05949715,0.049814805,0.009682346,16.27363,16.27363,14.358961529669639
0.05890638,0.049959335,0.008947045,15.188583,15.188583,21.265269982144176
0.05263655,0.050672088,0.001964461,3.7321236,3.7321236,21.034515670402786
0.0528426,0.049805265,0.0030373335,5.747888,5.747888,19.111468513536952
0.04814183,0.04958219,-0.0014403611,-2.991912,2.991912,18.856397997831664
0.05315495,0.04991145,0.0032434985,6.101969,6.101969,18.408050684713547
9.207414,6.8624587,2.344955,25.468117,25.468117,20.074761645535197
2.1266541,0.049812146,2.076842,97.65773,97.65773,17.925058275019914
19.336723,20.054033,-0.71730995,-3.7095733,3.7095733,18.177982750291054
32.72191,32.68024,0.04166794,0.12733957,0.12733957,19.39948080477889
0.040056694,0.050278008,-0.010221314,-25.517118,25.517118,15.885564914762238
40.141907,39.408836,0.7330704,1.8261973,1.8261973,18.651566450926857
8.357078,7.1718755,1.1852021,14.182016,14.182016,16.94308814066937
17.091892,17.929781,-0.8378887,-4.9022584,4.9022584,16.574277824898257
0.052522,0.049995836,0.002526164,4.8097258,4.8097258,16.017171669570207
8.888755,9.886071,-0.99731636,-11.219978,11.219978,18.38393219262508
0.04943662,0.05043116,-0.000994537,-2.0117414,2.0117414,17.769398346352506
13.953948,16.55689,-2.6029425,-18.653807,18.653807,17.259030266187622
11.182922,8.823875,2.359047,21.095085,21.095085,13.210009688021993
0.044637896,0.050054416,-0.00541652,-12.134353,12.134353,17.844840674650857
0.044627964,0.05037925,-0.0057512857,-12.887178,12.887178,16.6211447374875
32.612694,35.100845,-2.4881516,-7.629396,7.629396,19.4243028064557
39.779682,38.961674,0.8180084,2.0563474,2.0563474,17.545212132203154
0.055022173,0.04990386,0.005118314,9.302276,9.302276,20.1053768827132
0.040389884,0.050853122,-0.010463238,-25.905592,25.905592,18.303821364439706
0.050489534,0.05103855,-0.00054901466,-1.087383,1.087383,17.5540000653228
16.203735,17.145674,-0.9419384,-5.813094,5.813094,20.2444385893317
0.044674143,0.050037842,-0.005363699,-12.006271,12.006271,20.74475045112841
14.248882,15.013039,-0.76415634,-5.362921,5.362921,20.479125779615075
47.19822,48.087578,-0.8893585,-1.8843052,1.8843052,20.98109354980465
3.2504427,4.2512183,-1.0007756,-30.788902,30.788902,20.466622140494238
3.2805045,0.049984228,3.2305202,98.476326,98.476326,17.451069775940336
7.8585157,9.540905,-1.6823893,-21.408485,21.408485,19.003864661959394
18.659908,15.844297,2.815611,15.089093,15.089093,20.32655931990546
0.046241425,0.05030352,-0.004062094,-8.784534,8.784534,18.11083030420174
0.05042914,0.05013588,0.00029325858,0.58152604,0.58152604,17.883913136728
31.750769,32.453644,-0.70287514,-2.2137263,2.2137263,16.192108052315064
31.915173,31.913246,0.0019264221,0.00603607,0.00603607,17.1346032164646
0.04466782,0.050455738,-0.0057879165,-12.957687,12.957687,14.129454543566037
0.0406499,0.051139127,-0.010489229,-25.803825,25.803825,15.794879650553382
0.056031566,0.05008569,0.0059458762,10.611655,10.611655,19.54903607151086
5.3194737,0.050538357,5.268935,99.049934,99.049934,12.92368061223522
0.055356145,0.04983979,0.005516354,9.965206,9.965206,17.40994010504787
0.052869406,0.0503548,0.0025146045,4.7562566,4.7562566,15.977480107042826
0.043274548,0.049614746,-0.006340198,-14.651102,14.651102,19.672698889856974
0.058385905,0.051043063,0.0073428415,12.576394,12.576394,17.076428230100937
0.04988525,0.049975377,-9.012595e-05,-0.18066652,0.18066652,17.128551492320184
0.055915818,0.05022009,0.0056957267,10.186254,10.186254,18.396224345236305
0.040781867,0.049773682,-0.008991815,-22.048561,22.048561,22.05005930499928
27.95174,27.59371,0.35803032,1.2808874,1.2808874,19.560244523606393
5.5848894,0.050425295,5.534464,99.09711,99.09711,18.891394234413887
0.41982865,0.04963027,0.37019837,88.178444,88.178444,15.67229613654958
0.041137353,0.049505364,-0.008368012,-20.341639,20.341639,19.31501320374814
5.290488,0.049797792,5.2406898,99.05872,99.05872,21.0773519282953
18.654537,18.949785,-0.29524803,-1.5827143,1.5827143,19.563493179673547
2.7215257,0.050224368,2.6713014,98.15455,98.15455,18.28948958788082
0.049029455,0.050135862,-0.0011064075,-2.256618,2.256618,12.845972600735811
14.990685,11.272129,3.7185564,24.80578,24.80578,16.189876220752925
5.5846367,9.051533,-3.466896,-62.079166,62.079166,17.773600721570418
0.04429575,0.05041935,-0.0061235987,-13.824348,13.824348,20.327296099907176
25.839094,26.247879,-0.40878487,-1.5820403,1.5820403,16.885505131526134
0.049291197,0.049998242,-0.0007070452,-1.4344249,1.4344249,17.640867177482626
0.054845285,0.04977617,0.0050691143,9.242571,9.242571,15.747828642348779
0.059834465,0.050492484,0.009341981,15.613043,15.613043,15.924981478863552
0.05394413,0.049537554,0.004406575,8.1687765,8.1687765,16.70284818412479
0.052882895,0.049901526,0.0029813685,5.63768,5.63768,18.385327624852025
0.047405455,0.05011011,-0.002704654,-5.705364,5.705364,20.246500342491984
0.055888336,0.0496638,0.0062245354,11.137449,11.137449,21.36250005222198
0.04885156,0.050434526,-0.0015829653,-3.2403576,3.2403576,16.456864431294644
0.044147067,0.05049957,-0.006352503,-14.389411,14.389411,17.492126666184635
36.325638,35.41927,0.90636826,2.49512,2.49512,15.065629714360135
42.66681,42.09301,0.57379913,1.3448372,1.3448372,16.250085027456866
14.97733,9.529643,5.447687,36.372887,36.372887,17.061356453752577
47.15713,47.04959,0.10754013,0.22804637,0.22804637,16.7672838420122
0.05121795,0.05082973,0.00038821995,0.75797635,0.75797635,16.525889323263698
0.04068365,0.050307,-0.009623349,-23.654095,23.654095,20.892254362570366
6.394968,0.05102913,6.343939,99.20204,99.20204,19.681640035847064
0.059791885,0.050064202,0.009727683,16.269236,16.269236,17.33192915147537
29.664215,31.79814,-2.1339245,-7.1935983,7.1935983,13.448084604388804
0.045656424,0.051079515,-0.0054230914,-11.878046,11.878046,15.441557126803175
0.043883927,0.05066228,-0.006778352,-15.446093,15.446093,19.2100211837189
0.047258586,0.049429357,-0.0021707714,-4.5933905,4.5933905,19.14817585201801
13.409255,10.989495,2.4197598,18.045444,18.045444,12.55313171580222
15.264257,14.654121,0.61013603,3.997155,3.997155,20.357248793737895
0.051030695,0.050406165,0.00062453,1.2238321,1.2238321,19.932864237713794
6.4961686,7.929442,-1.4332733,-22.063364,22.063364,16.515203548058086
37.568966,38.7108,-1.1418343,-3.0393016,3.0393016,17.59822527086212
0.040388007,0.05011267,-0.009724662,-24.078093,24.078093,14.93019500026976
0.059306204,0.04976744,0.009538766,16.083925,16.083925,21.073184389891313
0.057295796,0.050471444,0.006824352,11.910737,11.910737,17.629975904995487
7.5499005,0.05022329,7.499677,99.334785,99.334785,17.917891093693832
4.455149,0.049967267,4.405182,98.87844,98.87844,20.60108866836978
13.253858,14.79473,-1.5408726,-11.625842,11.625842,18.166959731068278
0.04726047,0.049651515,-0.002391044,-5.0592895,5.0592895,16.71212986233466
27.161118,28.216385,-1.0552673,-3.8852134,3.8852134,17.081992654624884
0.041912414,6.417853,-6.3759403,-15212.533,15212.533,18.14782478116021
0.9838955,0.049590338,0.93430513,94.95979,94.95979,22.555007090616268
4.4176903,6.7216372,-2.303947,-52.152752,52.152752,14.95428847237415
9.394303,7.161219,2.2330842,23.77062,23.77062,17.297356379553435
38.371555,39.806053,-1.4344978,-3.7384405,3.7384405,20.798040600654925
0.05218375,0.05073581,0.0014479421,2.7746992,2.7746992,16.139866298599735
0.41720948,0.049966212,0.36724326,88.02371,88.02371,17.464702940473614
0.05582039,0.050437253,0.0053831376,9.643676,9.643676,20.682800083355005
0.040579025,0.050558027,-0.009979002,-24.591528,24.591528,19.604287127291485
21.234755,18.809896,2.424858,11.41929,11.41929,15.933128584753174
0.058838226,0.049762804,0.009075422,15.424363,15.424363,20.95698074777009
0.044748,0.04962804,-0.004880041,-10.905606,10.905606,20.124805784838582
0.0416714,0.049794596,-0.008123197,-19.493458,19.493458,17.167735906499967
0.05461264,0.049307425,0.0053052157,9.714264,9.714264,19.931181148590326
20.096516,21.20828,-1.1117649,-5.5321274,5.5321274,17.154608760773673
0.0482036,0.04982433,-0.0016207322,-3.3622642,3.3622642,18.787069464789464
0.041307878,0.05033299,-0.009025112,-21.848402,21.848402,16.827206769078625
0.05092213,0.050770406,0.00015172362,0.29795223,0.29795223,19.96485227953743
30.941223,32.763187,-1.8219643,-5.8884687,5.8884687,15.934236860584294
41.814087,41.594456,0.2196312,0.52525645,0.52525645,18.714831695553254
0.051477917,0.05053797,0.0009399466,1.825922,1.825922,17.64461332870553
24.3449,25.141981,-0.797081,-3.274119,3.274119,18.73151003519089
33.172714,32.19083,0.981884,2.9599144,2.9599144,18.411765254891773
43.54779,42.904377,0.64341354,1.4774884,1.4774884,18.169218991867265
16.221214,15.484455,0.7367592,4.5419483,4.5419483,16.536540190868166
13.439202,16.393848,-2.954646,-21.98528,21.98528,17.469434967697335
0.05078886,0.049882878,0.00090598315,1.7838225,1.7838225,16.888618070472816
0.04231882,0.050922673,-0.008603852,-20.33103,20.33103,17.292356059250928
23.724949,22.98113,0.7438183,3.1351733,3.1351733,16.33235133010134
0.0495654,0.050199654,-0.000634253,-1.2796285,1.2796285,17.706788877204353
24.213318,21.81854,2.3947773,9.890331,9.890331,20.62469563740387
0.057215057,0.050200097,0.00701496,12.260689,12.260689,18.0181997759684
0.05317375,0.05049237,0.002681382,5.04268,5.04268,19.90386902933468
0.05668876,0.050562125,0.006126635,10.807495,10.807495,19.603290931218744
0.04229243,0.050349526,-0.008057095,-19.050915,19.050915,19.416128375163858
0.047508173,0.050120343,-0.0026121698,-5.498359,5.498359,17.96282299721078
20.889633,19.562563,1.3270702,6.3527694,6.3527694,21.59648020128757
0.052994817,0.050516885,0.0024779327,4.6758018,4.6758018,15.590698966499392
0.04041157,0.050707933,-0.010296363,-25.47875,25.47875,18.076218394220103
0.056639884,4.3824778,-4.325838,-7637.442,7637.442,15.640145838807724
4.455599,11.238337,-6.7827377,-152.22955,152.22955,18.685857216071618
0.040967673,0.04988207,-0.008914396,-21.759586,21.759586,18.749848594847794
34.683857,36.594017,-1.9101601,-5.507346,5.507346,20.27609979760456
20.146948,18.928896,1.2180519,6.0458384,6.0458384,19.076617815774167
42.332516,41.44777,0.88474655,2.089993,2.089993,15.950881526443757
22.85312,20.077589,2.7755318,12.145088,12.145088,18.436048223469662
0.04138137,0.050349955,-0.008968584,-21.673,21.673,15.604262791405977
0.056632724,0.050350145,0.006282579,11.09355,11.09355,16.808823540396588
10.236762,5.6827993,4.5539627,44.48636,44.48636,20.412283403248157
36.538876,37.139328,-0.6004524,-1.6433249,1.6433249,15.46151783233128
53.58016,55.369583,-1.7894249,-3.3397157,3.3397157,18.22236594680107
0.05727518,5.6652193,-5.607944,-9791.2295,9791.2295,20.749121254924482
23.68076,27.87311,-4.1923504,-17.703615,17.703615,15.160256785694346
0.101035744,0.050382383,0.05065336,50.134098,50.134098,14.582049436086404
0.052506354,0.050154146,0.002352208,4.4798536,4.4798536,18.446201993466623
22.949913,25.75803,-2.808117,-12.23585,12.23585,14.442675254772604
31.487041,30.36976,1.117281,3.5483832,3.5483832,18.85559712626172
0.057245355,0.04990868,0.007336676,12.8161955,12.8161955,17.395567138728364
48.20618,47.04,1.1661797,2.4191496,2.4191496,21.10388723629054
0.04770112,0.049690846,-0.001989726,-4.1712356,4.1712356,18.093430432869994
0.042923514,0.050243348,-0.007319834,-17.053204,17.053204,17.936422560681997
15.01969,16.983227,-1.9635372,-13.073089,13.073089,18.797490259937387
0.04561346,0.051295478,-0.0056820177,-12.456888,12.456888,20.201142914152346
0.056852486,0.050427187,0.0064252988,11.3017025,11.3017025,18.826256029054147
15.822019,11.833562,3.9884567,25.208267,25.208267,16.0305108007792
13.498466,15.92735,-2.4288845,-17.993782,17.993782,18.5629368693777
10.219172,10.741205,-0.5220337,-5.108376,5.108376,16.50864373448675
13.177468,12.3338585,0.8436098,6.4019113,6.4019113,18.499082361504584
0.05247273,0.049738817,0.0027339123,5.210159,5.210159,21.28525930409964
16.744,19.526903,-2.7829037,-16.620304,16.620304,18.706353845357555
32.1846,33.065548,-0.8809471,-2.7371695,2.7371695,16.136448227897016
10.258475,8.11501,2.143465,20.894577,20.894577,15.134774149332186
0.053196575,0.050323837,0.002872739,5.400233,5.400233,16.009245441446826
0.058246963,0.050748955,0.0074980073,12.8727865,12.8727865,14.700495369860256
16.916546,15.569152,1.347394,7.9649477,7.9649477,16.438916916946216
0.053544883,0.05008438,0.003460504,6.46281,6.46281,19.276190105560524
17.492384,14.549858,2.9425259,16.821754,16.821754,16.95513777396477
0.051639754,0.050719716,0.00092003867,1.781648,1.781648,15.98568693013637
0.058649674,0.05115756,0.007492114,12.774348,12.774348,15.803778808659823
0.05745666,0.05019556,0.007261101,12.637527,12.637527,18.631439207409286
0.054066543,0.049892608,0.0041739345,7.719995,7.719995,17.749804726266966
0.056785192,0.049502295,0.007282898,12.825348,12.825348,13.819224883477967
0.05332777,0.04973186,0.0035959072,6.7430296,6.7430296,19.601988781415
20.274656,20.254822,0.019834518,0.097829126,0.097829126,17.14898343161498
0.054480076,0.050289687,0.004190389,7.6915994,7.6915994,17.213569617688794
0.046534248,0.050103936,-0.0035696886,-7.6710997,7.6710997,17.141021816601803
0.043035224,0.050598536,-0.0075633116,-17.574701,17.574701,20.81276318165686
0.052628007,0.05031686,0.0023111477,4.3914785,4.3914785,20.74389517473631
0.049013972,0.049818795,-0.0008048229,-1.6420275,1.6420275,17.400280273328523
27.112316,24.591158,2.5211582,9.298941,9.298941,19.12592963540127
24.690624,24.92763,-0.23700523,-0.9598997,0.9598997,19.329336402643083
0.049843337,0.049760487,8.2850456e-05,0.16622174,0.16622174,16.804573550677183
37.848194,38.653713,-0.8055191,-2.1282895,2.1282895,21.302925303807935
0.055916216,7.1897206,-7.1338043,-12758.023,12758.023,19.054669434152988
0.051348995,0.05098598,0.00036301464,0.7069557,0.7069557,17.179203832483502
10.317054,8.248313,2.0687408,20.051662,20.051662,19.529582749284145
15.727857,18.66977,-2.9419127,-18.705109,18.705109,18.02741665735752
4.528629,0.049730636,4.478898,98.901855,98.901855,17.247084914100107
0.040715292,0.050190866,-0.009475574,-23.272764,23.272764,19.395151671353165
0.052046344,0.05055035,0.0014959946,2.874351,2.874351,17.68499814992793
0.056933526,0.050872304,0.0060612224,10.646139,10.646139,17.849626396710566
0.040309012,0.04964766,-0.009338647,-23.16764,23.16764,18.77001345120676
23.545237,26.41121,-2.8659725,-12.172196,12.172196,15.922899896479704
24.87611,27.36019,-2.4840794,-9.985803,9.985803,14.583951227647242
40.93133,42.41952,-1.4881897,-3.6358204,3.6358204,18.43558033462299
16.51417,12.146692,4.3674774,26.44685,26.44685,18.841920761393734
0.047781996,0.050495505,-0.002713509,-5.6789355,5.6789355,17.29440508304506
