P_Predicted,P_True,rel_err,abs_err
0.9836364,0.9945896,-0.010953248,0.010953248
0.31630066,0.30868563,0.00761503,0.00761503
0.6818787,0.6885614,-0.006682694,0.006682694
0.87881655,0.8957402,-0.016923666,0.016923666
0.45166874,0.44050765,0.011161089,0.011161089
0.78791517,0.8068712,-0.018956006,0.018956006
0.45185116,0.4344798,0.017371356,0.017371356
0.6543226,0.660143,-0.0058203936,0.0058203936
0.7128073,0.72442144,-0.011614144,0.011614144
0.52507937,0.5161868,0.008892596,0.008892596
0.087028325,0.07579263,0.011235692,0.011235692
0.2889167,0.2771671,0.011749595,0.011749595
0.16355658,0.15066332,0.0128932595,0.0128932595
0.21828523,0.20433216,0.013953075,0.013953075
0.91517705,0.9304339,-0.015256882,0.015256882
0.45741978,0.44590545,0.011514336,0.011514336
0.6816401,0.6900991,-0.008459032,0.008459032
0.8008172,0.82386327,-0.023046076,0.023046076
0.9832848,0.9923051,-0.0090203285,0.0090203285
0.35890314,0.348265,0.010638148,0.010638148
0.27054852,0.25995892,0.0105896,0.0105896
0.0496381,0.04439754,0.0052405596,0.0052405596
0.2503782,0.2432562,0.007121995,0.007121995
0.76463413,0.78184915,-0.017215014,0.017215014
0.54455197,0.54072875,0.0038232207,0.0038232207
0.45153916,0.43883187,0.012707293,0.012707293
0.043262396,0.037681755,0.0055806413,0.0055806413
0.042284258,0.036465187,0.005819071,0.005819071
0.9461852,0.95295644,-0.0067712665,0.0067712665
0.13156483,0.11867091,0.012893915,0.012893915
0.7433894,0.75823903,-0.014849603,0.014849603
0.66325104,0.67111045,-0.007859409,0.007859409
0.78622454,0.8053919,-0.019167364,0.019167364
0.84525174,0.8630448,-0.01779306,0.01779306
0.21681929,0.20356141,0.013257876,0.013257876
0.78987414,0.8094907,-0.019616544,0.019616544
0.7612151,0.7780767,-0.016861618,0.016861618
0.6962602,0.7069317,-0.010671496,0.010671496
0.035644535,0.027519703,0.008124832,0.008124832
0.65948457,0.66453475,-0.0050501823,0.0050501823
0.44048944,0.41912293,0.021366507,0.021366507
0.05974892,0.053763516,0.0059854053,0.0059854053
0.90681005,0.92500114,-0.0181911,0.0181911
0.5084591,0.49803007,0.010429025,0.010429025
0.26837036,0.25689927,0.011471093,0.011471093
0.4779654,0.46678546,0.011179954,0.011179954
0.5880888,0.5928925,-0.004803717,0.004803717
0.6585617,0.66288507,-0.0043233633,0.0043233633
0.6549161,0.65900105,-0.0040849447,0.0040849447
0.38451993,0.36841786,0.016102076,0.016102076
0.58176285,0.584293,-0.0025301576,0.0025301576
0.56094337,0.5606309,0.00031244755,0.00031244755
0.95115674,0.956765,-0.0056082606,0.0056082606
0.55193084,0.5484746,0.003456235,0.003456235
0.8117588,0.8319859,-0.020227075,0.020227075
0.07601186,0.06634681,0.00966505,0.00966505
0.16538052,0.15427536,0.011105165,0.011105165
0.8444429,0.86162347,-0.017180562,0.017180562
0.13709088,0.121298715,0.015792161,0.015792161
0.69180197,0.70095086,-0.009148896,0.009148896
0.984963,0.9941359,-0.009172916,0.009172916
0.6689077,0.6757942,-0.0068864822,0.0068864822
0.4261205,0.40695328,0.019167215,0.019167215
0.51598114,0.50541896,0.0105621815,0.0105621815
0.9669075,0.97175,-0.0048425198,0.0048425198
0.027839698,0.014163626,0.013676072,0.013676072
0.75597,0.7714391,-0.015469074,0.015469074
0.7955818,0.81688136,-0.021299541,0.021299541
0.6823152,0.68972164,-0.007406473,0.007406473
0.16692276,0.15417027,0.012752488,0.012752488
0.08911922,0.07649839,0.012620829,0.012620829
0.4438129,0.42452615,0.019286752,0.019286752
0.11217133,0.09677546,0.015395872,0.015395872
0.64016265,0.64337254,-0.003209889,0.003209889
0.11510774,0.10041961,0.014688127,0.014688127
0.77416724,0.7895474,-0.015380144,0.015380144
0.57930505,0.57999843,-0.00069338083,0.00069338083
0.7436226,0.76393276,-0.020310163,0.020310163
0.3589294,0.34837437,0.010555029,0.010555029
0.085254796,0.07338772,0.011867076,0.011867076
0.6986217,0.7092125,-0.010590792,0.010590792
0.05819183,0.051913835,0.0062779933,0.0062779933
0.51750386,0.5082341,0.009269774,0.009269774
0.7035464,0.7143683,-0.010821879,0.010821879
0.051072117,0.045944165,0.0051279515,0.0051279515
0.112997614,0.09971575,0.013281867,0.013281867
0.123507746,0.11450977,0.008997977,0.008997977
0.69626904,0.7074337,-0.011164665,0.011164665
0.25391042,0.24592231,0.00798811,0.00798811
0.22946903,0.21830717,0.011161864,0.011161864
0.7828862,0.80051476,-0.01762855,0.01762855
0.53808916,0.5342337,0.0038554668,0.0038554668
0.50003344,0.49221897,0.007814467,0.007814467
0.4901644,0.4779488,0.0122155845,0.0122155845
0.5778206,0.5776285,0.00019210577,0.00019210577
0.54211825,0.5390066,0.0031116605,0.0031116605
0.19393271,0.18316695,0.010765761,0.010765761
0.49302793,0.4823333,0.010694623,0.010694623
0.78827834,0.8080168,-0.019738436,0.019738436
0.6890395,0.69807833,-0.009038806,0.009038806
0.5081235,0.49760854,0.010514975,0.010514975
0.5181709,0.50765187,0.010519028,0.010519028
0.38865915,0.37442678,0.014232367,0.014232367
0.7949793,0.81720775,-0.02222848,0.02222848
0.049789082,0.044296455,0.0054926276,0.0054926276
0.3201889,0.31184432,0.008344591,0.008344591
0.6470866,0.65173423,-0.0046476126,0.0046476126
0.11026214,0.09945034,0.010811798,0.010811798
0.5047591,0.49760032,0.0071587563,0.0071587563
0.4412099,0.4227977,0.018412203,0.018412203
0.36314726,0.35141268,0.011734575,0.011734575
0.33565158,0.32648122,0.009170353,0.009170353
0.032713886,0.022637995,0.010075891,0.010075891
0.9871493,0.99992615,-0.012776852,0.012776852
0.51886815,0.50910133,0.009766817,0.009766817
0.95513576,0.96141785,-0.006282091,0.006282091
0.35663742,0.34548506,0.011152357,0.011152357
0.7121406,0.72282636,-0.010685742,0.010685742
0.12527022,0.11379407,0.011476144,0.011476144
0.1354146,0.12200958,0.013405018,0.013405018
0.4829626,0.46998572,0.012976885,0.012976885
0.79454714,0.8153498,-0.020802677,0.020802677
0.65594465,0.661433,-0.005488336,0.005488336
0.8854826,0.90132725,-0.015844643,0.015844643
0.42339844,0.4022611,0.021137327,0.021137327
0.60652894,0.61024094,-0.0037119985,0.0037119985
0.56577724,0.5633791,0.0023981333,0.0023981333
0.71228266,0.7251168,-0.012834132,0.012834132
0.86768866,0.8838626,-0.016173959,0.016173959
0.03378247,0.024618112,0.009164359,0.009164359
0.5303591,0.5232888,0.007070303,0.007070303
0.717105,0.72994244,-0.01283747,0.01283747
0.33976528,0.33101985,0.008745432,0.008745432
0.86233145,0.87831295,-0.015981495,0.015981495
0.97968876,0.98577785,-0.0060890913,0.0060890913
0.10228442,0.08789075,0.014393665,0.014393665
0.3186219,0.30956483,0.009057075,0.009057075
0.38481444,0.3687537,0.01606074,0.01606074
0.35977942,0.34885487,0.010924548,0.010924548
0.45195386,0.43686995,0.015083909,0.015083909
0.095758565,0.08276811,0.012990452,0.012990452
0.90550363,0.92223036,-0.016726732,0.016726732
0.050441913,0.044978183,0.0054637305,0.0054637305
0.6457786,0.6503555,-0.0045769215,0.0045769215
0.3735835,0.35917372,0.0144097805,0.0144097805
0.5608571,0.55994445,0.0009126663,0.0009126663
0.960532,0.9660751,-0.0055431128,0.0055431128
0.55876815,0.55607134,0.0026968122,0.0026968122
0.57663286,0.5757979,0.00083494186,0.00083494186
0.406714,0.3853772,0.021336794,0.021336794
0.32157868,0.31311256,0.008466125,0.008466125
0.2247502,0.21098149,0.013768718,0.013768718
0.39149773,0.37690067,0.014597058,0.014597058
0.90078163,0.9170582,-0.016276598,0.016276598
0.97400266,0.978834,-0.004831314,0.004831314
0.5827921,0.58616334,-0.0033712387,0.0033712387
0.77939105,0.7969395,-0.017548442,0.017548442
0.49063414,0.4803058,0.010328352,0.010328352
0.50001466,0.49043334,0.009581327,0.009581327
0.13087931,0.1166828,0.014196515,0.014196515
0.9814538,0.9887125,-0.0072587132,0.0072587132
0.19481547,0.18512644,0.009689033,0.009689033
0.90117174,0.9180172,-0.016845465,0.016845465
0.78427976,0.8023256,-0.018045843,0.018045843
0.23226447,0.22404481,0.008219659,0.008219659
0.6603574,0.6665185,-0.0061610937,0.0061610937
0.24652375,0.24052395,0.0059998035,0.0059998035
0.7294975,0.7419994,-0.012501895,0.012501895
0.15633063,0.14096771,0.015362918,0.015362918
0.37762776,0.36155513,0.01607263,0.01607263
0.47703964,0.46214005,0.014899582,0.014899582
0.5825292,0.5874661,-0.0049369335,0.0049369335
0.0677787,0.060396288,0.0073824115,0.0073824115
0.5708677,0.5688072,0.0020605326,0.0020605326
0.86348665,0.87939024,-0.015903592,0.015903592
0.5302511,0.52193373,0.008317351,0.008317351
0.09830756,0.08436037,0.013947189,0.013947189
0.7179325,0.7327278,-0.014795303,0.014795303
0.77335733,0.79202706,-0.018669724,0.018669724
0.66084987,0.6692167,-0.008366823,0.008366823
0.42080447,0.39945078,0.021353692,0.021353692
0.43585068,0.41698223,0.018868446,0.018868446
0.7254667,0.73927945,-0.013812721,0.013812721
0.86847514,0.884443,-0.015967846,0.015967846
0.5758438,0.57439846,0.001445353,0.001445353
0.27081886,0.25871643,0.012102425,0.012102425
0.5253382,0.5172798,0.008058369,0.008058369
0.22428325,0.20947376,0.014809489,0.014809489
0.5114725,0.5012488,0.010223746,0.010223746
0.54858136,0.5449873,0.0035940409,0.0035940409
0.10341491,0.09048266,0.012932248,0.012932248
0.89578295,0.9136399,-0.017856956,0.017856956
0.124705024,0.11497223,0.009732798,0.009732798
0.7738077,0.79089904,-0.017091334,0.017091334
0.2903045,0.27882528,0.011479229,0.011479229
0.80034995,0.82100093,-0.020650983,0.020650983
0.5816059,0.58580947,-0.004203558,0.004203558
0.87430876,0.89028525,-0.015976489,0.015976489
0.7913791,0.8115632,-0.0201841,0.0201841
0.7736418,0.7900366,-0.016394794,0.016394794
0.89343894,0.90963644,-0.016197503,0.016197503
0.199248,0.18925709,0.009990916,0.009990916
0.96753025,0.97196984,-0.0044395924,0.0044395924
0.53598434,0.53158534,0.0043990016,0.0043990016
0.8668022,0.88417983,-0.017377615,0.017377615
0.79878086,0.81947565,-0.020694792,0.020694792
0.557361,0.5566814,0.00067961216,0.00067961216
0.24856652,0.24197295,0.00659357,0.00659357
0.6966156,0.7085678,-0.011952221,0.011952221
0.08644617,0.07405034,0.012395836,0.012395836
0.42302766,0.40403128,0.018996388,0.018996388
0.31243563,0.30529404,0.00714159,0.00714159
0.34851176,0.3394401,0.009071648,0.009071648
0.38838813,0.37071493,0.017673194,0.017673194
0.5685286,0.5653483,0.0031802654,0.0031802654
0.33073324,0.32309777,0.007635474,0.007635474
0.5066703,0.496835,0.009835303,0.009835303
0.38495514,0.36943263,0.01552251,0.01552251
0.42061085,0.4002597,0.020351142,0.020351142
0.18773021,0.17505592,0.012674287,0.012674287
0.4824332,0.46883744,0.01359576,0.01359576
0.37738645,0.36233553,0.015050918,0.015050918
0.2470522,0.24125582,0.005796373,0.005796373
0.18488479,0.17149875,0.013386041,0.013386041
0.47936898,0.4671723,0.01219669,0.01219669
0.17865399,0.16618466,0.0124693215,0.0124693215
0.78559285,0.8041968,-0.018603921,0.018603921
0.37592217,0.36029375,0.015628427,0.015628427
0.17010207,0.15623151,0.013870567,0.013870567
0.50370103,0.49293756,0.010763466,0.010763466
0.45363322,0.43927422,0.014358997,0.014358997
0.46740368,0.45167494,0.015728742,0.015728742
0.8539348,0.87080014,-0.016865313,0.016865313
0.8019326,0.8240325,-0.022099912,0.022099912
0.1303352,0.11705341,0.013281785,0.013281785
0.8438018,0.86107045,-0.017268658,0.017268658
0.68255115,0.69037986,-0.007828712,0.007828712
0.8219564,0.84141916,-0.019462764,0.019462764
0.5390833,0.53499967,0.0040836334,0.0040836334
0.15496393,0.14304782,0.011916101,0.011916101
0.13257249,0.11956866,0.013003826,0.013003826
0.24909543,0.2421177,0.006977722,0.006977722
0.47800967,0.4654332,0.012576461,0.012576461
0.26940465,0.25872177,0.010682881,0.010682881
0.87469864,0.8907667,-0.016068041,0.016068041
0.41776767,0.39915588,0.018611789,0.018611789
0.5844223,0.5883573,-0.003935039,0.003935039
0.5283524,0.52016795,0.008184433,0.008184433
0.63195753,0.63328725,-0.00132972,0.00132972
0.8720329,0.887583,-0.015550137,0.015550137
0.36014885,0.3489761,0.011172742,0.011172742
0.7672042,0.7829408,-0.01573658,0.01573658
0.7947074,0.8147231,-0.020015657,0.020015657
0.08573524,0.07358091,0.012154326,0.012154326
0.13841465,0.124585345,0.013829306,0.013829306
0.38539493,0.36876303,0.016631901,0.016631901
0.67866886,0.6867423,-0.008073449,0.008073449
0.80037,0.82090914,-0.020539165,0.020539165
0.8656635,0.8815151,-0.015851557,0.015851557
0.7555697,0.77066976,-0.015100062,0.015100062
0.24237879,0.2375275,0.0048512816,0.0048512816
0.89117503,0.90844053,-0.017265499,0.017265499
0.60438484,0.6083148,-0.0039299726,0.0039299726
0.121589065,0.11233963,0.009249434,0.009249434
0.74299365,0.76043147,-0.017437816,0.017437816
0.9031863,0.9203342,-0.017147899,0.017147899
0.38996816,0.37587115,0.014097005,0.014097005
0.1075422,0.09489689,0.012645312,0.012645312
0.7856742,0.804478,-0.018803775,0.018803775
0.577734,0.578546,-0.0008119941,0.0008119941
0.1738371,0.16135746,0.012479633,0.012479633
0.7236539,0.73651564,-0.012861729,0.012861729
0.059513647,0.05384268,0.0056709684,0.0056709684
0.23365009,0.2257878,0.007862285,0.007862285
0.32325318,0.3162201,0.00703308,0.00703308
0.4373317,0.41528493,0.022046775,0.022046775
0.7562227,0.771163,-0.014940262,0.014940262
0.95659226,0.96037805,-0.003785789,0.003785789
0.09235037,0.08104562,0.011304751,0.011304751
0.7866216,0.8060745,-0.01945293,0.01945293
0.18519498,0.17452161,0.010673374,0.010673374
0.7134456,0.7263269,-0.012881279,0.012881279
0.6836546,0.6914922,-0.007837594,0.007837594
0.68000996,0.6883657,-0.008355737,0.008355737
0.055643965,0.05042619,0.0052177757,0.0052177757
0.28126743,0.27076346,0.010503978,0.010503978
0.8762875,0.8924017,-0.016114175,0.016114175
0.8948853,0.9115458,-0.016660511,0.016660511
0.30502352,0.29268977,0.012333751,0.012333751
0.18726939,0.17514941,0.012119979,0.012119979
0.9494198,0.9568834,-0.0074635744,0.0074635744
0.20057379,0.18890387,0.011669919,0.011669919
0.0861848,0.07450702,0.011677779,0.011677779
0.08418001,0.07304251,0.0111375,0.0111375
0.6855275,0.6933809,-0.007853389,0.007853389
0.1884901,0.17777374,0.010716349,0.010716349
0.2211947,0.20635523,0.01483947,0.01483947
0.43508467,0.41591024,0.019174427,0.019174427
0.65906614,0.66530174,-0.0062355995,0.0062355995
0.8515429,0.8681591,-0.016616225,0.016616225
0.6234919,0.6259908,-0.0024989247,0.0024989247
0.64823925,0.6535188,-0.005279541,0.005279541
0.9016196,0.91832256,-0.01670295,0.01670295
0.111017056,0.100277714,0.010739341,0.010739341
0.2702897,0.2591262,0.011163503,0.011163503
0.7986395,0.82119256,-0.022553086,0.022553086
0.83341914,0.8523023,-0.018883169,0.018883169
0.6471748,0.6521327,-0.0049579144,0.0049579144
0.9697579,0.9726768,-0.002918899,0.002918899
0.527565,0.5207479,0.0068171024,0.0068171024
0.85930395,0.87518555,-0.015881598,0.015881598
0.57027495,0.56701237,0.0032625794,0.0032625794
0.8163475,0.836125,-0.019777536,0.019777536
0.20971358,0.19684987,0.0128637105,0.0128637105
0.37519935,0.36018002,0.015019327,0.015019327
0.67508525,0.6805664,-0.005481124,0.005481124
0.80581397,0.8267086,-0.020894647,0.020894647
0.73864365,0.7534279,-0.0147842765,0.0147842765
0.37147152,0.35636216,0.01510936,0.01510936
0.33328336,0.32700798,0.0062753856,0.0062753856
0.6330613,0.6348154,-0.0017541051,0.0017541051
0.35379574,0.3445692,0.009226531,0.009226531
0.55917436,0.5565571,0.00261724,0.00261724
0.039146565,0.03244628,0.006700285,0.006700285
0.98579204,0.9953337,-0.009541631,0.009541631
0.8034924,0.82378626,-0.020293832,0.020293832
0.2681709,0.25830957,0.00986132,0.00986132
0.6725107,0.6797744,-0.00726372,0.00726372
0.70636946,0.7165916,-0.010222137,0.010222137
0.1192962,0.11053982,0.008756384,0.008756384
0.41063115,0.3918821,0.018749058,0.018749058
0.98278373,0.99068874,-0.007905006,0.007905006
0.36101258,0.34882966,0.012182921,0.012182921
0.5766152,0.5782896,-0.0016744137,0.0016744137
0.58446586,0.5884967,-0.0040308237,0.0040308237
0.48093125,0.4693405,0.011590749,0.011590749
0.40944862,0.3915702,0.017878413,0.017878413
0.4761951,0.46344426,0.012750834,0.012750834
0.29003564,0.27844352,0.01159212,0.01159212
0.7938878,0.8152197,-0.021331906,0.021331906
0.34189743,0.33420938,0.0076880455,0.0076880455
0.827939,0.8472866,-0.019347608,0.019347608
0.26491493,0.25509322,0.009821713,0.009821713
0.53427213,0.5294902,0.0047819614,0.0047819614
0.1579967,0.14588797,0.012108728,0.012108728
0.753776,0.7705525,-0.016776502,0.016776502
0.22460955,0.21166433,0.01294522,0.01294522
0.29643568,0.28452766,0.011908025,0.011908025
0.2737506,0.26256686,0.011183739,0.011183739
0.9194325,0.9348921,-0.015459597,0.015459597
0.36037868,0.34894753,0.011431158,0.011431158
0.93507826,0.9462636,-0.011185348,0.011185348
0.5475015,0.5453896,0.0021119118,0.0021119118
0.68915856,0.6992465,-0.010087967,0.010087967
0.6876293,0.6969882,-0.0093589425,0.0093589425
0.90884066,0.92606,-0.017219365,0.017219365
0.1843231,0.17141019,0.012912914,0.012912914
0.59098655,0.596011,-0.005024433,0.005024433
0.2700363,0.2603623,0.009674013,0.009674013
0.32267836,0.3151317,0.0075466633,0.0075466633
0.93054694,0.9404988,-0.0099518895,0.0099518895
0.8144873,0.8336642,-0.0191769,0.0191769
0.5403491,0.5343954,0.005953729,0.005953729
0.38652855,0.3722924,0.014236152,0.014236152
0.7911186,0.8114997,-0.020381093,0.020381093
0.58573705,0.59004974,-0.004312694,0.004312694
0.23202854,0.22308391,0.008944631,0.008944631
0.14348008,0.12723428,0.016245797,0.016245797
0.65180606,0.65719134,-0.0053852797,0.0053852797
0.17367664,0.16051303,0.013163611,0.013163611
0.70164335,0.7130524,-0.011409044,0.011409044
0.58225113,0.5868606,-0.0046094656,0.0046094656
0.4677608,0.4533189,0.014441907,0.014441907
0.86167526,0.877991,-0.016315758,0.016315758
0.82754457,0.8484188,-0.020874202,0.020874202
0.8792976,0.8960189,-0.016721308,0.016721308
0.77608526,0.7916754,-0.015590131,0.015590131
0.13650818,0.1226139,0.013894282,0.013894282
0.12320757,0.11058925,0.012618318,0.012618318
0.32056314,0.31367108,0.0068920553,0.0068920553
0.5360933,0.53094524,0.005148053,0.005148053
0.6938041,0.70381665,-0.010012567,0.010012567
0.038081333,0.030427996,0.007653337,0.007653337
0.5724865,0.5694086,0.0030779243,0.0030779243
0.9841417,0.99243,-0.008288264,0.008288264
0.93559724,0.944763,-0.009165764,0.009165764
0.20150633,0.19167304,0.009833291,0.009833291
0.30776548,0.299587,0.0081784725,0.0081784725
0.92095625,0.934888,-0.013931751,0.013931751
0.20474689,0.1943785,0.010368392,0.010368392
0.87530786,0.8922279,-0.01692003,0.01692003
0.19580577,0.18574792,0.010057852,0.010057852
0.56046784,0.5580368,0.002431035,0.002431035
0.9776198,0.9830131,-0.0053932667,0.0053932667
0.31458768,0.3053703,0.0092173815,0.0092173815
0.50225306,0.49285606,0.009397,0.009397
0.37823933,0.3618738,0.016365528,0.016365528
0.5135748,0.50536525,0.008209527,0.008209527
0.83766085,0.8550485,-0.017387629,0.017387629
0.51848143,0.5090571,0.009424329,0.009424329
0.4743305,0.46139005,0.012940466,0.012940466
0.8697746,0.88543594,-0.015661359,0.015661359
0.9355521,0.94554126,-0.009989142,0.009989142
0.56323797,0.5607465,0.0024914742,0.0024914742
0.10402048,0.09100634,0.013014138,0.013014138
0.78397995,0.8025871,-0.01860714,0.01860714
0.082902916,0.07153773,0.011365183,0.011365183
0.20124751,0.19086768,0.010379836,0.010379836
0.47487226,0.46331188,0.01156038,0.01156038
0.7687073,0.78409433,-0.015387058,0.015387058
0.060263325,0.054011814,0.00625151,0.00625151
0.85512024,0.8714249,-0.016304672,0.016304672
0.12426509,0.11233915,0.011925943,0.011925943
0.40117836,0.38461518,0.016563177,0.016563177
0.39963913,0.37939468,0.02024445,0.02024445
0.33390847,0.325216,0.008692473,0.008692473
0.23460162,0.22748837,0.007113248,0.007113248
0.032520678,0.02267424,0.009846438,0.009846438
0.5384117,0.5336144,0.00479728,0.00479728
0.044447083,0.03821548,0.0062316023,0.0062316023
0.6823885,0.69011503,-0.00772655,0.00772655
0.8835864,0.9004834,-0.016897023,0.016897023
0.98710865,0.9978067,-0.01069808,0.01069808
0.7275731,0.74049854,-0.012925446,0.012925446
0.7118306,0.72199136,-0.010160744,0.010160744
0.53529745,0.52896345,0.006334007,0.006334007
0.7013548,0.71131265,-0.00995785,0.00995785
0.93098617,0.9427102,-0.011724055,0.011724055
0.9709186,0.97693056,-0.006011963,0.006011963
0.91072774,0.92700976,-0.016282022,0.016282022
0.89745927,0.91388005,-0.016420782,0.016420782
0.59219915,0.597404,-0.0052048564,0.0052048564
0.17605977,0.16361982,0.012439951,0.012439951
0.57752633,0.58016616,-0.00263983,0.00263983
0.23835215,0.23197481,0.0063773394,0.0063773394
0.91671807,0.9316789,-0.014960825,0.014960825
0.9604618,0.9663445,-0.0058826804,0.0058826804
0.47276503,0.45938143,0.013383597,0.013383597
0.7510809,0.7683254,-0.017244518,0.017244518
0.74998504,0.76726276,-0.017277718,0.017277718
0.9149903,0.93005824,-0.015067935,0.015067935
0.55940455,0.5590045,0.00040006638,0.00040006638
0.7427933,0.75835735,-0.015564024,0.015564024
0.06994945,0.0615846,0.008364849,0.008364849
0.12323843,0.10995885,0.01327958,0.01327958
0.031971138,0.021365725,0.0106054135,0.0106054135
0.8380392,0.8566469,-0.018607676,0.018607676
0.37902695,0.36295187,0.016075075,0.016075075
0.85909325,0.87490803,-0.015814781,0.015814781
0.7103412,0.7212137,-0.010872483,0.010872483
0.5837267,0.5880779,-0.0043511987,0.0043511987
0.7327873,0.74525243,-0.012465119,0.012465119
0.8191128,0.8398181,-0.020705342,0.020705342
0.8239381,0.8426658,-0.01872772,0.01872772
0.46059236,0.44598943,0.014602929,0.014602929
0.77717215,0.7930952,-0.015923023,0.015923023
0.0421257,0.035806358,0.0063193403,0.0063193403
0.4869884,0.4752675,0.011720896,0.011720896
0.44165647,0.42257124,0.019085228,0.019085228
0.9338292,0.9452914,-0.011462212,0.011462212
0.81124,0.83413464,-0.02289462,0.02289462
0.29279643,0.28116497,0.011631459,0.011631459
0.84525275,0.8626031,-0.017350376,0.017350376
0.97408336,0.9773431,-0.0032597184,0.0032597184
0.16675946,0.15528293,0.011476532,0.011476532
0.87587667,0.8921559,-0.01627922,0.01627922
0.72156733,0.73516643,-0.013599098,0.013599098
0.4195731,0.39801672,0.021556377,0.021556377
0.33312348,0.32416672,0.00895676,0.00895676
0.24351376,0.23841925,0.0050945133,0.0050945133
0.5710662,0.5678197,0.0032464862,0.0032464862
0.9527849,0.95939565,-0.006610751,0.006610751
0.12546937,0.11498274,0.010486633,0.010486633
0.08534689,0.074661694,0.010685198,0.010685198
0.9213098,0.9351479,-0.013838053,0.013838053
0.612983,0.61642325,-0.003440261,0.003440261
0.3719894,0.35762283,0.014366567,0.014366567
0.7040389,0.7148787,-0.01083976,0.01083976
0.19155766,0.1810639,0.010493755,0.010493755
0.077268206,0.06792555,0.009342656,0.009342656
0.51104814,0.50036085,0.010687292,0.010687292
0.86282575,0.878445,-0.015619278,0.015619278
0.4570688,0.44310054,0.013968259,0.013968259
0.70841503,0.7179387,-0.00952369,0.00952369
0.10983613,0.097334966,0.012501165,0.012501165
0.29101238,0.27967662,0.01133576,0.01133576
0.4003167,0.38094074,0.01937595,0.01937595
0.5206129,0.5109709,0.009642005,0.009642005
0.1779717,0.16558391,0.012387797,0.012387797
0.6985237,0.71111727,-0.012593567,0.012593567
0.13752694,0.12319951,0.014327437,0.014327437
0.888285,0.9049587,-0.016673744,0.016673744
0.17048141,0.15776116,0.012720257,0.012720257
0.53313607,0.5261633,0.0069727898,0.0069727898
