P_Predicted,P_True,rel_err,abs_err
0.828058,0.8347359,-0.006677866,0.006677866
0.87570155,0.8674499,0.008251667,0.008251667
0.09828025,0.10066054,-0.0023802891,0.0023802891
0.9881658,0.9904384,-0.002272606,0.002272606
0.23349601,0.23536073,-0.0018647164,0.0018647164
0.7215505,0.6808829,0.040667653,0.040667653
0.90904987,0.92777,-0.01872015,0.01872015
0.07209348,0.07842649,-0.0063330084,0.0063330084
0.68937755,0.7087622,-0.019384682,0.019384682
0.7985891,0.79530776,0.003281355,0.003281355
0.19756135,0.20609426,-0.008532912,0.008532912
0.41625762,0.41341263,0.0028449893,0.0028449893
0.08450757,0.08574353,-0.0012359619,0.0012359619
0.4286105,0.42423382,0.0043766797,0.0043766797
0.53141814,0.5216096,0.00980854,0.00980854
0.43352884,0.42237878,0.011150062,0.011150062
0.89133435,0.8739262,0.017408133,0.017408133
0.055605795,0.058633756,-0.0030279607,0.0030279607
0.013103869,0.012864148,0.00023972057,0.00023972057
0.66714054,0.6678708,-0.0007302761,0.0007302761
0.331478,0.33064872,0.0008292794,0.0008292794
0.48300147,0.4677924,0.015209079,0.015209079
0.17433013,0.15875077,0.015579358,0.015579358
0.18599243,0.17777056,0.00822188,0.00822188
0.58499813,0.5931006,-0.008102477,0.008102477
0.3494408,0.34848264,0.00095817447,0.00095817447
0.62536156,0.6431854,-0.017823815,0.017823815
0.1846148,0.17404322,0.010571584,0.010571584
0.5809951,0.56233454,0.018660545,0.018660545
0.8303531,0.8239413,0.006411791,0.006411791
0.6828483,0.6848412,-0.001992941,0.001992941
0.08347302,0.09759879,-0.014125772,0.014125772
0.84384054,0.8340402,0.009800315,0.009800315
0.10237217,0.09088212,0.011490047,0.011490047
0.5384667,0.5295336,0.008933067,0.008933067
0.7608678,0.7697487,-0.008880913,0.008880913
0.4012432,0.38246536,0.018777847,0.018777847
0.71276176,0.7415798,-0.028818011,0.028818011
0.6047906,0.6059935,-0.0012028813,0.0012028813
0.6020059,0.5685217,0.03348422,0.03348422
0.036377348,0.044049397,-0.007672049,0.007672049
0.19051895,0.19339894,-0.0028799921,0.0028799921
0.031137915,0.017681777,0.013456138,0.013456138
0.7221993,0.723225,-0.0010256767,0.0010256767
0.3533582,0.3377913,0.015566915,0.015566915
0.5109294,0.5281266,-0.017197192,0.017197192
0.80719507,0.80027753,0.0069175363,0.0069175363
0.37972164,0.379639,8.264184e-05,8.264184e-05
0.5199886,0.5128267,0.0071619153,0.0071619153
0.22347048,0.21755712,0.005913362,0.005913362
0.14490901,0.13629565,0.008613363,0.008613363
0.19745506,0.19323403,0.004221037,0.004221037
0.54385173,0.54284525,0.001006484,0.001006484
0.50432754,0.5203753,-0.016047776,0.016047776
0.7985011,0.7841503,0.014350772,0.014350772
0.43404666,0.43150464,0.002542019,0.002542019
0.038348697,0.051212985,-0.012864288,0.012864288
0.17096278,0.18108808,-0.010125294,0.010125294
0.81945217,0.8036607,0.015791476,0.015791476
0.6963452,0.7165437,-0.020198464,0.020198464
0.44728687,0.46825156,-0.020964682,0.020964682
0.4608057,0.4491038,0.011701912,0.011701912
0.37722424,0.3531694,0.024054825,0.024054825
0.5558859,0.55263263,0.0032532811,0.0032532811
0.1907857,0.19293432,-0.0021486133,0.0021486133
0.99159425,0.99681413,-0.0052198768,0.0052198768
0.43974724,0.43852204,0.0012252033,0.0012252033
0.5022755,0.49856594,0.0037095845,0.0037095845
0.032144953,0.010207088,0.021937866,0.021937866
0.19127591,0.18661396,0.0046619475,0.0046619475
0.75940925,0.7123508,0.047058463,0.047058463
0.39177212,0.3957981,-0.004025966,0.004025966
0.5888825,0.5705954,0.018287122,0.018287122
0.9258321,0.9006255,0.025206566,0.025206566
0.50469136,0.5003798,0.0043115616,0.0043115616
0.08735287,0.08752638,-0.00017350912,0.00017350912
0.48716906,0.49554056,-0.008371502,0.008371502
0.9125566,0.91038316,0.0021734238,0.0021734238
0.03881067,0.032410983,0.0063996874,0.0063996874
0.16545425,0.15961896,0.0058352947,0.0058352947
0.15656742,0.14691092,0.009656504,0.009656504
0.11087675,0.12166553,-0.010788783,0.010788783
0.15328574,0.14631943,0.0069663078,0.0069663078
0.053529076,0.0637528,-0.010223724,0.010223724
0.44603622,0.4435724,0.0024638176,0.0024638176
0.5125937,0.5165593,-0.003965616,0.003965616
0.087000534,0.07492663,0.012073904,0.012073904
0.40726462,0.39930874,0.007955879,0.007955879
0.9443394,0.9041973,0.04014212,0.04014212
0.4549008,0.46231917,-0.0074183643,0.0074183643
0.19284177,0.18377991,0.009061858,0.009061858
0.54620415,0.5308815,0.015322626,0.015322626
0.13213086,0.1298394,0.0022914559,0.0022914559
0.29652214,0.31450996,-0.017987818,0.017987818
0.16415542,0.15595743,0.008197993,0.008197993
0.33483973,0.33219126,0.0026484728,0.0026484728
0.46231765,0.47569728,-0.013379633,0.013379633
0.25613824,0.2614804,-0.0053421557,0.0053421557
0.06369516,0.07053744,-0.006842278,0.006842278
0.30548105,0.29410723,0.011373818,0.011373818
0.9028902,0.9236781,-0.020787895,0.020787895
0.95607895,0.9450377,0.011041224,0.011041224
0.79241467,0.81585675,-0.02344209,0.02344209
0.9697475,0.9656782,0.0040692687,0.0040692687
0.8468506,0.8321123,0.014738262,0.014738262
0.3462282,0.3416674,0.0045607984,0.0045607984
0.43063226,0.40817165,0.02246061,0.02246061
0.12615472,0.11607498,0.0100797415,0.0100797415
0.57443976,0.56614155,0.008298218,0.008298218
0.52967143,0.52275664,0.0069147944,0.0069147944
0.89070755,0.9012834,-0.010575831,0.010575831
0.010243673,0.0029595967,0.007284076,0.007284076
0.6311983,0.6807676,-0.04956931,0.04956931
0.84827733,0.86107457,-0.012797236,0.012797236
0.6289446,0.61966836,0.009276211,0.009276211
0.092945494,0.087577425,0.005368069,0.005368069
0.089547776,0.08720176,0.0023460165,0.0023460165
0.23397827,0.21719897,0.016779304,0.016779304
0.48676243,0.49866897,-0.011906534,0.011906534
0.38504475,0.38247365,0.002571106,0.002571106
0.8899337,0.86534554,0.024588168,0.024588168
0.2508022,0.2455087,0.0052934885,0.0052934885
0.48275253,0.44944564,0.033306897,0.033306897
0.9090116,0.8930466,0.015964985,0.015964985
0.97150785,0.9705453,0.0009625554,0.0009625554
0.9570383,0.9595918,-0.0025535226,0.0025535226
0.8593348,0.8798874,-0.020552576,0.020552576
0.9022946,0.89170945,0.010585129,0.010585129
0.45289984,0.45445022,-0.0015503764,0.0015503764
0.40190002,0.3946336,0.007266432,0.007266432
0.41567934,0.4158654,-0.0001860559,0.0001860559
0.09875419,0.09641273,0.0023414567,0.0023414567
0.83153576,0.81575793,0.015777826,0.015777826
0.9177998,0.9265732,-0.008773446,0.008773446
0.23835154,0.21627389,0.02207765,0.02207765
0.082134046,0.09478423,-0.012650184,0.012650184
0.75437,0.7511774,0.0031926036,0.0031926036
0.7668872,0.7656108,0.0012763739,0.0012763739
0.5372648,0.53536284,0.0019019842,0.0019019842
0.8584098,0.8352226,0.02318722,0.02318722
0.30917346,0.31751284,-0.008339375,0.008339375
0.6527489,0.661242,-0.008493125,0.008493125
0.6775693,0.66262513,0.014944196,0.014944196
0.851849,0.8580702,-0.006221175,0.006221175
0.39225748,0.39006844,0.0021890402,0.0021890402
0.6944637,0.700362,-0.0058983564,0.0058983564
0.21178666,0.22338206,-0.011595398,0.011595398
0.50067306,0.47655064,0.024122417,0.024122417
0.23127775,0.23474304,-0.0034652948,0.0034652948
0.4376935,0.4384892,-0.0007956922,0.0007956922
0.43373775,0.42527094,0.00846681,0.00846681
0.22654532,0.20352286,0.023022458,0.023022458
0.4870029,0.50171137,-0.014708459,0.014708459
0.9730648,0.9923525,-0.019287705,0.019287705
0.13474584,0.14299887,-0.008253038,0.008253038
0.36920783,0.35475573,0.0144521,0.0144521
0.8888959,0.8940393,-0.0051433444,0.0051433444
0.67178977,0.6793826,-0.007592857,0.007592857
0.6029727,0.6172538,-0.014281094,0.014281094
0.66146827,0.6484774,0.012990892,0.012990892
0.78901625,0.8100892,-0.021072924,0.021072924
0.88932633,0.89480495,-0.0054786205,0.0054786205
0.36234912,0.34791374,0.014435381,0.014435381
0.68098336,0.66592115,0.015062213,0.015062213
0.7462813,0.74763215,-0.0013508201,0.0013508201
0.8771996,0.8832774,-0.006077826,0.006077826
0.2472709,0.23971827,0.0075526237,0.0075526237
0.4946719,0.49042588,0.0042460263,0.0042460263
0.49007013,0.49510226,-0.005032122,0.005032122
0.4610264,0.45844463,0.0025817752,0.0025817752
0.9855652,0.9734273,0.01213789,0.01213789
0.905091,0.91225547,-0.0071644783,0.0071644783
0.6895031,0.6942718,-0.004768729,0.004768729
0.48750246,0.46842825,0.019074202,0.019074202
0.2521285,0.23707028,0.015058234,0.015058234
0.29055032,0.28451905,0.006031275,0.006031275
0.22686924,0.2127552,0.014114037,0.014114037
0.9785287,0.9820105,-0.0034818053,0.0034818053
0.8370964,0.85187787,-0.014781475,0.014781475
0.6676108,0.6695125,-0.0019016862,0.0019016862
0.42811218,0.41993165,0.008180529,0.008180529
0.71383977,0.7035247,0.010315061,0.010315061
0.05132232,0.045807857,0.0055144615,0.0055144615
0.3378665,0.33874738,-0.00088089705,0.00088089705
0.4019782,0.39792907,0.0040491223,0.0040491223
0.5249127,0.5087671,0.016145587,0.016145587
0.8057064,0.7690802,0.03662616,0.03662616
0.26456508,0.26030216,0.004262924,0.004262924
0.5654147,0.54569405,0.019720674,0.019720674
0.028539982,0.0240438,0.0044961814,0.0044961814
0.92958856,0.91737545,0.012213111,0.012213111
0.29575282,0.2928663,0.0028865337,0.0028865337
0.39969772,0.3914663,0.008231431,0.008231431
0.98200107,0.99033916,-0.008338094,0.008338094
0.92136097,0.9283418,-0.0069808364,0.0069808364
0.54745346,0.556278,-0.008824527,0.008824527
0.22488107,0.24616446,-0.021283388,0.021283388
0.7423399,0.7450435,-0.002703607,0.002703607
0.78352195,0.7767777,0.0067442656,0.0067442656
0.81543493,0.79467106,0.020763874,0.020763874
0.9502829,0.9450126,0.0052702427,0.0052702427
0.36692142,0.35044947,0.016471952,0.016471952
0.60543627,0.61314034,-0.007704079,0.007704079
0.70435786,0.7021402,0.0022176504,0.0022176504
0.34654018,0.3449641,0.0015760958,0.0015760958
0.4384365,0.41430336,0.024133146,0.024133146
0.24009557,0.23856583,0.0015297383,0.0015297383
0.96772486,0.98303294,-0.015308082,0.015308082
0.24016789,0.22352526,0.01664263,0.01664263
0.70906013,0.6896511,0.01940906,0.01940906
0.4571868,0.46886468,-0.011677891,0.011677891
0.42697394,0.4164269,0.010547042,0.010547042
0.05368949,0.04944084,0.0042486526,0.0042486526
0.015861806,0.015653608,0.00020819716,0.00020819716
0.046969317,0.044399466,0.0025698505,0.0025698505
0.5154709,0.50422853,0.01124239,0.01124239
0.39067945,0.42688167,-0.036202222,0.036202222
0.7577766,0.76199627,-0.004219651,0.004219651
0.23227654,0.2498218,-0.017545253,0.017545253
0.25616503,0.27065194,-0.014486909,0.014486909
0.60965836,0.6149818,-0.00532341,0.00532341
0.95795363,0.9451681,0.012785554,0.012785554
0.9397846,0.94064784,-0.00086325407,0.00086325407
0.40477934,0.4121663,-0.0073869526,0.0073869526
0.27512002,0.2693071,0.005812913,0.005812913
0.04395542,0.033386335,0.010569084,0.010569084
0.10609963,0.10204887,0.0040507615,0.0040507615
0.49673432,0.5029096,-0.0061752796,0.0061752796
0.97871435,0.9758293,0.0028850436,0.0028850436
0.26482114,0.27004427,-0.005223125,0.005223125
0.13580073,0.13327467,0.0025260597,0.0025260597
0.48908654,0.4715528,0.01753375,0.01753375
0.9386948,0.958326,-0.019631207,0.019631207
0.51294833,0.51474756,-0.0017992258,0.0017992258
0.078456536,0.088934295,-0.010477759,0.010477759
0.34896222,0.3604182,-0.011455983,0.011455983
0.9632443,0.96376383,-0.0005195141,0.0005195141
0.10072203,0.097932994,0.0027890354,0.0027890354
0.3029019,0.31181756,-0.008915663,0.008915663
0.31198356,0.30711967,0.004863888,0.004863888
0.72154295,0.72044957,0.0010933876,0.0010933876
0.94897735,0.9210093,0.027968049,0.027968049
0.580261,0.5731209,0.0071401,0.0071401
0.14503144,0.14638235,-0.0013509095,0.0013509095
0.3168661,0.2894408,0.02742529,0.02742529
0.01009054,0.017334951,-0.007244411,0.007244411
0.54186106,0.54778916,-0.005928099,0.005928099
0.91660064,0.94575167,-0.029151022,0.029151022
0.97665685,0.96858287,0.008073986,0.008073986
0.6255472,0.6178565,0.007690668,0.007690668
0.6536129,0.63387495,0.019737959,0.019737959
0.8039155,0.79135215,0.012563348,0.012563348
0.50596637,0.51617944,-0.010213077,0.010213077
0.15679492,0.14907521,0.0077197105,0.0077197105
0.4175584,0.4423403,-0.024781913,0.024781913
0.14762756,0.13940006,0.008227497,0.008227497
0.40913898,0.39291495,0.016224027,0.016224027
0.96163034,0.976638,-0.015007675,0.015007675
0.7391811,0.7429314,-0.0037503242,0.0037503242
0.6975857,0.7334912,-0.03590548,0.03590548
0.35739294,0.36555588,-0.0081629455,0.0081629455
0.8496117,0.84205574,0.0075559616,0.0075559616
0.7222515,0.72946036,-0.0072088838,0.0072088838
0.5306421,0.532087,-0.0014449358,0.0014449358
0.84208673,0.8651534,-0.02306664,0.02306664
0.5966139,0.5649919,0.031621993,0.031621993
0.67843175,0.68096775,-0.0025359988,0.0025359988
0.174392,0.15983233,0.014559671,0.014559671
0.08884514,0.09668195,-0.007836811,0.007836811
0.5092036,0.5049002,0.0043033957,0.0043033957
0.14367291,0.15053523,-0.0068623126,0.0068623126
0.8819794,0.85485137,0.02712804,0.02712804
0.018046083,0.020029273,-0.00198319,0.00198319
0.8018873,0.81403494,-0.012147665,0.012147665
0.9655653,0.96754605,-0.001980722,0.001980722
0.99099964,0.995656,-0.0046563745,0.0046563745
0.23442395,0.22900039,0.0054235607,0.0054235607
0.45770675,0.42942488,0.028281868,0.028281868
0.3779373,0.39999172,-0.022054434,0.022054434
0.2024732,0.1860233,0.016449898,0.016449898
0.44495383,0.43404162,0.01091221,0.01091221
0.06706467,0.0740435,-0.0069788247,0.0069788247
0.16356473,0.15465361,0.008911118,0.008911118
0.30386165,0.30172056,0.0021410882,0.0021410882
0.07955085,0.081788816,-0.0022379681,0.0022379681
0.014144385,0.025992472,-0.0118480865,0.0118480865
0.4690789,0.47808468,-0.009005785,0.009005785
0.4669836,0.47659877,-0.009615183,0.009615183
0.7445755,0.7354745,0.009100974,0.009100974
0.16669159,0.1518201,0.014871493,0.014871493
0.85569626,0.8783558,-0.02265954,0.02265954
0.19170898,0.1965451,-0.0048361123,0.0048361123
0.29838905,0.30039263,-0.0020035803,0.0020035803
0.11182611,0.10930993,0.0025161803,0.0025161803
0.015923843,0.018255835,-0.0023319926,0.0023319926
0.41650373,0.43320015,-0.016696423,0.016696423
0.3306347,0.31194508,0.018689632,0.018689632
0.8437868,0.83497393,0.008812845,0.008812845
0.81189483,0.8292421,-0.017347276,0.017347276
0.34052324,0.3527265,-0.012203246,0.012203246
0.51780653,0.51443267,0.0033738613,0.0033738613
0.43503344,0.4483077,-0.013274252,0.013274252
0.93274057,0.90961665,0.02312392,0.02312392
0.49032998,0.47532204,0.015007943,0.015007943
0.7472024,0.74493724,0.0022651553,0.0022651553
0.5451177,0.55817044,-0.013052762,0.013052762
0.020397037,0.03200756,-0.011610523,0.011610523
0.47262394,0.47085178,0.0017721653,0.0017721653
0.22831005,0.22787121,0.0004388392,0.0004388392
0.47668174,0.47483522,0.0018465221,0.0018465221
0.87431926,0.8841503,-0.009831071,0.009831071
0.1103413,0.108867936,0.0014733672,0.0014733672
0.50357723,0.5004482,0.0031290054,0.0031290054
0.5293049,0.51220554,0.01709938,0.01709938
0.29973978,0.279873,0.019866765,0.019866765
0.026775945,0.024602199,0.002173746,0.002173746
0.15802723,0.18318534,-0.025158107,0.025158107
0.5059688,0.5280912,-0.022122383,0.022122383
0.8436868,0.8472439,-0.003557086,0.003557086
0.37575936,0.3809722,-0.0052128434,0.0052128434
0.7297868,0.7317657,-0.0019788742,0.0019788742
0.83736515,0.8116043,0.02576083,0.02576083
0.91252095,0.9189285,-0.006407559,0.006407559
0.7325153,0.72674364,0.005771637,0.005771637
0.7137458,0.7267069,-0.012961149,0.012961149
0.5606593,0.56562597,-0.0049666762,0.0049666762
0.98486316,0.99119097,-0.006327808,0.006327808
0.094532385,0.101701185,-0.0071687996,0.0071687996
0.46021852,0.45174927,0.008469254,0.008469254
0.58779544,0.5897963,-0.0020008683,0.0020008683
0.22350575,0.22983795,-0.0063322037,0.0063322037
0.17757495,0.1915656,-0.013990656,0.013990656
0.36928457,0.37096646,-0.0016818941,0.0016818941
0.2756099,0.2873284,-0.011718482,0.011718482
0.21926431,0.2302334,-0.0109690875,0.0109690875
0.5719107,0.54666734,0.025243342,0.025243342
0.897645,0.93861735,-0.040972352,0.040972352
0.6465126,0.6798008,-0.03328818,0.03328818
0.12746105,0.13009578,-0.002634734,0.002634734
0.120168366,0.109301835,0.01086653,0.01086653
0.84234196,0.86885273,-0.026510775,0.026510775
0.23745097,0.23497206,0.0024789125,0.0024789125
0.48926407,0.48571146,0.0035526156,0.0035526156
0.8532289,0.82348657,0.02974236,0.02974236
0.77983755,0.7610738,0.018763721,0.018763721
0.037448905,0.02481595,0.012632955,0.012632955
0.5891449,0.6272852,-0.038140297,0.038140297
0.6629156,0.6889671,-0.026051521,0.026051521
0.19997655,0.19116502,0.008811533,0.008811533
0.8228564,0.8462238,-0.023367345,0.023367345
0.9189628,0.91848,0.00048279762,0.00048279762
0.51800513,0.5165421,0.0014630556,0.0014630556
0.35010418,0.3606685,-0.010564327,0.010564327
0.8614399,0.8706752,-0.0092353225,0.0092353225
0.26844406,0.26824483,0.00019922853,0.00019922853
0.5682936,0.5795257,-0.011232138,0.011232138
0.9363386,0.94872266,-0.012384057,0.012384057
0.19490333,0.18687955,0.008023784,0.008023784
0.5014029,0.494883,0.0065199137,0.0065199137
0.60501647,0.59380287,0.011213601,0.011213601
0.54174924,0.5636623,-0.021913052,0.021913052
0.5895936,0.59668005,-0.007086456,0.007086456
0.07978682,0.07115946,0.008627363,0.008627363
0.5434244,0.5348118,0.008612633,0.008612633
0.95609605,0.9574841,-0.001388073,0.001388073
0.46767834,0.4664335,0.001244843,0.001244843
0.9319635,0.9239009,0.008062601,0.008062601
0.43357912,0.45343697,-0.019857854,0.019857854
0.9662205,0.96591365,0.0003068447,0.0003068447
0.8723479,0.8696409,0.0027070045,0.0027070045
0.63322836,0.63631415,-0.003085792,0.003085792
0.9892367,0.98610127,0.0031354427,0.0031354427
0.7228664,0.70862055,0.014245868,0.014245868
0.94905305,0.92544615,0.023606896,0.023606896
0.29657397,0.30750474,-0.010930777,0.010930777
0.82689893,0.81736225,0.009536684,0.009536684
0.8541235,0.8625889,-0.008465409,0.008465409
0.3959227,0.4098417,-0.013918996,0.013918996
0.106290296,0.09364283,0.012647465,0.012647465
0.662164,0.6380583,0.024105668,0.024105668
0.56174266,0.5704484,-0.008705735,0.008705735
0.8325917,0.81776804,0.014823675,0.014823675
0.9761704,0.9957039,-0.019533455,0.019533455
0.6993232,0.68927866,0.010044515,0.010044515
0.013814483,0.0003687234,0.013445759,0.013445759
0.019808982,0.02034674,-0.0005377587,0.0005377587
0.51077145,0.50377184,0.006999612,0.006999612
0.50308335,0.47120202,0.031881332,0.031881332
0.5460763,0.5473347,-0.0012583733,0.0012583733
0.42785913,0.4382854,-0.010426283,0.010426283
0.39686546,0.3702824,0.026583046,0.026583046
0.17810327,0.16311356,0.014989704,0.014989704
0.20156495,0.17754288,0.024022073,0.024022073
0.73620456,0.7226527,0.013551891,0.013551891
0.6810612,0.6922748,-0.011213601,0.011213601
0.14117588,0.13637184,0.004804045,0.004804045
0.9415533,0.94052255,0.0010307431,0.0010307431
0.24430963,0.23548517,0.008824468,0.008824468
0.41026518,0.405965,0.004300177,0.004300177
0.56455904,0.5700555,-0.0054964423,0.0054964423
0.29748833,0.31852448,-0.021036148,0.021036148
0.460411,0.45629668,0.00411433,0.00411433
0.4188617,0.40466478,0.0141969025,0.0141969025
0.0618578,0.081075236,-0.019217435,0.019217435
0.67699707,0.6932462,-0.01624912,0.01624912
0.8273876,0.8415792,-0.0141916275,0.0141916275
0.8850162,0.91073215,-0.025715947,0.025715947
0.9648702,0.99315995,-0.028289735,0.028289735
0.1668779,0.14551015,0.021367744,0.021367744
0.9065678,0.89573747,0.010830343,0.010830343
0.24709876,0.24418578,0.0029129833,0.0029129833
0.98535347,0.97393596,0.011417508,0.011417508
0.4709128,0.44455516,0.02635765,0.02635765
0.16252592,0.15544045,0.0070854723,0.0070854723
0.9360789,0.8901491,0.04592979,0.04592979
0.9797317,0.9403451,0.03938657,0.03938657
0.7479393,0.74713385,0.00080543756,0.00080543756
0.98294187,0.981521,0.0014208555,0.0014208555
0.19559902,0.17936112,0.0162379,0.0162379
0.04668291,0.039919645,0.0067632645,0.0067632645
0.25860152,0.25062963,0.007971883,0.007971883
0.18089141,0.18136816,-0.00047674775,0.00047674775
0.8155918,0.8075945,0.007997334,0.007997334
0.57127774,0.58444226,-0.01316452,0.01316452
0.035964787,0.046993867,-0.01102908,0.01102908
0.48634997,0.49177915,-0.0054291785,0.0054291785
0.59969294,0.5866832,0.013009727,0.013009727
0.9671769,0.96519214,0.001984775,0.001984775
0.05210523,0.06418737,-0.012082141,0.012082141
0.2441714,0.26097414,-0.016802743,0.016802743
0.17588057,0.17515549,0.0007250756,0.0007250756
0.32123253,0.3255156,-0.0042830706,0.0042830706
0.1062135,0.11178985,-0.00557635,0.00557635
0.30272806,0.30232954,0.00039851665,0.00039851665
0.81618994,0.81547093,0.00071901083,0.00071901083
0.3688135,0.3540322,0.014781326,0.014781326
0.15133584,0.14930224,0.0020335913,0.0020335913
0.98192286,0.9472182,0.034704685,0.034704685
0.09885235,0.10091904,-0.0020666867,0.0020666867
0.9194897,0.9233788,-0.0038891435,0.0038891435
0.6502443,0.64225197,0.007992327,0.007992327
0.7048439,0.7327246,-0.027880728,0.027880728
0.36669257,0.36548948,0.00120309,0.00120309
0.10363166,0.11758303,-0.013951369,0.013951369
0.44182667,0.4286958,0.013130873,0.013130873
0.82654595,0.82716155,-0.0006155968,0.0006155968
0.51275545,0.51198727,0.00076818466,0.00076818466
0.3489047,0.36078957,-0.011884868,0.011884868
0.80323094,0.7695283,0.033702612,0.033702612
0.6308294,0.6011068,0.029722571,0.029722571
0.23425123,0.22361195,0.01063928,0.01063928
0.18806528,0.1743484,0.0137168765,0.0137168765
0.39020678,0.3893881,0.0008186698,0.0008186698
0.33518508,0.32088712,0.014297962,0.014297962
