P_Predicted,P_True,rel_err,abs_err
0.00037338035,0.007016929,-0.0066435486,0.0066435486
0.008575968,0.0059452746,0.0026306938,0.0026306938
0.0052502267,0.008345928,-0.0030957013,0.0030957013
0.000511821,0.0040470734,-0.0035352525,0.0035352525
0.0002629512,0.0039575486,-0.0036945974,0.0036945974
0.00040850713,0.0042711915,-0.0038626844,0.0038626844
0.008331929,0.0015508668,0.0067810626,0.0067810626
0.00029808673,0.003790075,-0.0034919882,0.0034919882
0.00037390887,0.008767823,-0.0083939135,0.0083939135
0.008752987,0.00910031,-0.00034732278,0.00034732278
0.008603866,0.0003214291,0.008282437,0.008282437
0.007106519,0.003396985,0.003709534,0.003709534
0.008697929,0.0040358165,0.0046621123,0.0046621123
0.008207137,0.00986806,-0.0016609235,0.0016609235
0.0006196698,0.0069684847,-0.006348815,0.006348815
0.008330809,0.009033817,-0.0007030079,0.0007030079
0.004865622,0.004071645,0.0007939772,0.0007939772
0.00026875682,0.00785324,-0.007584483,0.007584483
0.00884863,0.002718978,0.006129652,0.006129652
0.007841047,0.005551623,0.0022894237,0.0022894237
0.008634691,0.0013136128,0.0073210783,0.0073210783
0.008386813,0.0008169899,0.0075698234,0.0075698234
0.008710807,0.007820066,0.0008907411,0.0008907411
0.001886006,0.004287103,-0.0024010972,0.0024010972
0.005770396,0.004848135,0.0009222608,0.0009222608
0.0014954985,0.004552229,-0.0030567304,0.0030567304
0.0010979878,0.0004207779,0.0006772098,0.0006772098
0.005915576,0.0070105894,-0.0010950132,0.0010950132
0.008433998,0.0030234016,0.005410596,0.005410596
0.00081893324,0.00069801,0.00012092327,0.00012092327
0.0055486145,0.0038076146,0.001741,0.001741
0.0019980213,0.005920455,-0.0039224336,0.0039224336
0.0087265605,0.0063417545,0.002384806,0.002384806
0.008727179,0.0037232845,0.0050038947,0.0050038947
0.0004375185,0.00960552,-0.009168002,0.009168002
0.008271373,0.0028602607,0.005411112,0.005411112
0.00050330616,0.0072418703,-0.006738564,0.006738564
0.008582083,0.0027470735,0.005835009,0.005835009
0.00034973328,0.0024475725,-0.0020978393,0.0020978393
0.0003574109,0.0031798999,-0.002822489,0.002822489
0.008214451,0.0042579514,0.0039565,0.0039565
0.0002176348,0.005621504,-0.0054038693,0.0054038693
0.008730529,0.0034764446,0.0052540842,0.0052540842
0.0005721169,0.009662602,-0.009090485,0.009090485
0.00044629912,0.0084072165,-0.007960917,0.007960917
0.0023168789,0.0035579705,-0.0012410916,0.0012410916
0.0002984767,0.007964171,-0.0076656938,0.0076656938
0.008514768,0.009703667,-0.0011888985,0.0011888985
0.0007031413,0.009808618,-0.009105477,0.009105477
0.00028723336,0.00028362585,3.607507e-06,3.607507e-06
0.00042522224,0.0024594052,-0.002034183,0.002034183
0.00028946993,0.0029035185,-0.0026140485,0.0026140485
0.0086924005,0.0009559328,0.0077364678,0.0077364678
0.00060679286,0.0051002917,-0.0044934987,0.0044934987
0.008816624,0.00551345,0.003303174,0.003303174
0.00553555,0.0027664553,0.0027690947,0.0027690947
0.00036194068,0.0038961906,-0.00353425,0.00353425
0.008224769,0.008811967,-0.0005871989,0.0005871989
0.00028025144,0.002010388,-0.0017301366,0.0017301366
0.008558937,0.002902498,0.0056564393,0.0056564393
0.00046575526,0.004460984,-0.0039952286,0.0039952286
0.008809479,0.00788412,0.0009253593,0.0009253593
0.0004127337,0.0011548111,-0.0007420774,0.0007420774
0.008833145,0.0049127606,0.003920384,0.003920384
0.008281207,0.0037221476,0.004559059,0.004559059
0.0003305284,0.001778665,-0.0014481366,0.0014481366
0.008190878,0.006560279,0.0016305987,0.0016305987
0.00840035,0.0024261847,0.005974165,0.005974165
0.0004218004,0.009044832,-0.008623031,0.008623031
0.00051021954,0.008466133,-0.007955913,0.007955913
0.0074999053,0.0068821777,0.00061772764,0.00061772764
0.008270067,0.008278491,-8.423813e-06,8.423813e-06
0.00037888685,0.0011831565,-0.0008042697,0.0008042697
0.008973589,0.00032781472,0.008645775,0.008645775
0.0071310075,0.0045847725,0.002546235,0.002546235
0.008797966,0.005873551,0.0029244148,0.0029244148
0.00888199,0.002005815,0.006876175,0.006876175
0.0051624794,0.0015315431,0.0036309361,0.0036309361
0.0016351287,0.008473321,-0.006838192,0.006838192
0.0003318019,0.009679684,-0.009347882,0.009347882
0.0089366445,0.0019906715,0.0069459733,0.0069459733
0.008190213,0.009698033,-0.0015078206,0.0015078206
0.00086884433,0.00557056,-0.004701716,0.004701716
0.00636745,0.004425962,0.0019414881,0.0019414881
0.0082887625,0.0065866294,0.0017021331,0.0017021331
0.00051272067,0.0030402364,-0.0025275159,0.0025275159
0.00025767504,0.0030432602,-0.0027855851,0.0027855851
0.0073975585,8.7614506e-05,0.007309944,0.007309944
0.008308405,0.0064580915,0.0018503135,0.0018503135
0.0012233634,0.007925854,-0.0067024906,0.0067024906
0.0002679276,0.0063434327,-0.006075505,0.006075505
0.008826688,0.004814866,0.004011822,0.004011822
0.0007274033,0.0030463494,-0.0023189462,0.0023189462
0.008430984,0.008554943,-0.00012395903,0.00012395903
0.00029829383,0.004126685,-0.0038283914,0.0038283914
0.0038344788,0.0013330232,0.0025014556,0.0025014556
0.0008467561,0.0013271128,-0.00048035668,0.00048035668
0.008809346,0.0016695049,0.007139841,0.007139841
0.00025522945,0.0024646348,-0.0022094054,0.0022094054
0.00031362879,0.0076440866,-0.0073304577,0.0073304577
0.00876575,0.0062613026,0.002504447,0.002504447
0.00043040878,0.007365921,-0.006935512,0.006935512
0.008832882,0.0045517576,0.0042811246,0.0042811246
0.000547131,0.002722383,-0.002175252,0.002175252
0.008370539,0.0069386186,0.0014319206,0.0014319206
0.0073354766,0.0005469442,0.0067885322,0.0067885322
0.0005748776,0.0013294141,-0.0007545365,0.0007545365
0.008915388,0.0026373393,0.0062780487,0.0062780487
0.00021251907,0.0017193477,-0.0015068286,0.0015068286
0.000435461,0.0018619297,-0.0014264686,0.0014264686
0.008542763,0.0050102146,0.0035325484,0.0035325484
0.00588902,0.0030718297,0.0028171903,0.0028171903
0.008553374,0.007834074,0.00071929954,0.00071929954
0.00088404294,0.009561885,-0.008677842,0.008677842
0.008163856,0.0070773973,0.001086459,0.001086459
0.0005100558,0.009379038,-0.008868982,0.008868982
0.0067431317,0.0036781759,0.0030649558,0.0030649558
0.00025880715,0.0014508073,-0.0011920002,0.0011920002
0.004940792,0.0013101101,0.003630682,0.003630682
0.0005883475,0.009301726,-0.008713379,0.008713379
0.00029842192,0.001553519,-0.0012550971,0.0012550971
0.008760658,0.008396312,0.00036434643,0.00036434643
0.00065588916,0.008160821,-0.007504932,0.007504932
0.0011681588,0.009615812,-0.008447654,0.008447654
0.008965331,0.0004933981,0.008471933,0.008471933
0.008451662,0.008932834,-0.00048117153,0.00048117153
0.008682138,0.003369252,0.005312886,0.005312886
0.008432474,0.0061540846,0.0022783894,0.0022783894
0.0003248433,0.0010651948,-0.0007403515,0.0007403515
0.008648712,0.008507865,0.00014084764,0.00014084764
0.008656219,0.00072043954,0.007935779,0.007935779
0.0005620618,0.0023882065,-0.0018261448,0.0018261448
0.008282592,0.008915607,-0.0006330153,0.0006330153
0.008346121,0.0056829476,0.0026631732,0.0026631732
0.0003288726,0.0045393948,-0.0042105224,0.0042105224
0.008219416,0.007980382,0.00023903418,0.00023903418
0.0005177239,0.0017227362,-0.0012050122,0.0012050122
0.0084851775,0.008951489,-0.00046631135,0.00046631135
0.0015904809,0.006194904,-0.004604423,0.004604423
0.00029074695,0.006922476,-0.006631729,0.006631729
0.00027238025,0.0045121163,-0.004239736,0.004239736
0.00043597425,0.0049988846,-0.00456291,0.00456291
0.00037683817,0.008545814,-0.008168976,0.008168976
0.0015500264,0.0046130745,-0.0030630482,0.0030630482
0.00053434056,0.008009113,-0.0074747726,0.0074747726
0.00035687073,0.0030346904,-0.0026778197,0.0026778197
0.0006498825,0.0061140354,-0.005464153,0.005464153
0.0010396603,0.008900406,-0.007860745,0.007860745
0.008272725,0.007847387,0.0004253378,0.0004253378
0.0002729779,6.930799e-05,0.0002036699,0.0002036699
0.008129715,0.0058527924,0.0022769226,0.0022769226
0.008734359,0.007319043,0.0014153165,0.0014153165
0.00030084254,0.003949312,-0.0036484695,0.0036484695
0.00835187,0.008156898,0.00019497145,0.00019497145
0.004453728,0.00396152,0.0004922082,0.0004922082
0.008268442,0.0069402857,0.0013281563,0.0013281563
0.0005460152,0.009007241,-0.008461226,0.008461226
0.008325262,0.0018541523,0.0064711096,0.0064711096
0.0032366326,0.0012154477,0.002021185,0.002021185
0.0031210524,0.0046832734,-0.001562221,0.001562221
0.002057018,0.0005106216,0.0015463964,0.0015463964
0.008426626,0.0012565991,0.007170027,0.007170027
0.0005653952,0.004814131,-0.004248736,0.004248736
0.005184525,0.0010045688,0.0041799564,0.0041799564
0.00041158663,0.002893646,-0.0024820594,0.0024820594
0.000535122,0.0057422137,-0.0052070916,0.0052070916
0.0003142162,0.004814316,-0.0045001,0.0045001
0.00022698086,0.002556935,-0.0023299542,0.0023299542
0.008694341,0.004470844,0.0042234976,0.0042234976
0.008410114,0.007628598,0.0007815161,0.0007815161
0.008482357,0.006878328,0.0016040285,0.0016040285
0.0004755317,0.005714059,-0.005238527,0.005238527
0.008698405,0.001449815,0.00724859,0.00724859
0.0004821393,0.008731018,-0.008248879,0.008248879
0.008492024,0.0088381255,-0.00034610182,0.00034610182
0.00027164543,0.004123171,-0.0038515255,0.0038515255
0.008162147,0.009718476,-0.0015563285,0.0015563285
0.0004082522,0.003368881,-0.0029606288,0.0029606288
0.008781312,0.0062379553,0.0025433567,0.0025433567
0.007794583,0.0008502873,0.006944296,0.006944296
0.000440655,0.0013727995,-0.00093214447,0.00093214447
0.0002450539,0.002593537,-0.002348483,0.002348483
0.008344732,0.009376605,-0.0010318728,0.0010318728
0.0012345719,0.0007888037,0.00044576824,0.00044576824
0.008473725,0.0033442713,0.0051294537,0.0051294537
0.0015199323,0.008409049,-0.006889117,0.006889117
0.00042151153,0.004575586,-0.0041540745,0.0041540745
0.008766783,0.008792734,-2.5950372e-05,2.5950372e-05
0.00041528765,0.00742917,-0.0070138825,0.0070138825
0.0005285637,0.0016591717,-0.0011306079,0.0011306079
0.0067267935,0.007110061,-0.00038326764,0.00038326764
0.008274632,0.006411326,0.0018633055,0.0018633055
0.0075189634,0.0074510532,6.791018e-05,6.791018e-05
0.0015562639,0.0014875197,6.874418e-05,6.874418e-05
0.0085559245,0.004437891,0.0041180337,0.0041180337
0.0005851689,0.008269001,-0.0076838317,0.0076838317
0.0004418824,0.007801403,-0.0073595205,0.0073595205
0.00019977016,0.0020828296,-0.0018830594,0.0018830594
0.0012424175,0.007785079,-0.0065426617,0.0065426617
0.00029982452,0.0053700795,-0.005070255,0.005070255
0.00030479053,0.004092948,-0.0037881576,0.0037881576
0.008273601,0.0055433433,0.0027302573,0.0027302573
0.0004244966,0.004753882,-0.0043293852,0.0043293852
0.0005123307,0.00374488,-0.0032325494,0.0032325494
0.000505149,0.006991045,-0.006485896,0.006485896
0.008413907,0.008682382,-0.00026847515,0.00026847515
0.007436303,0.008231718,-0.00079541514,0.00079541514
0.00094003294,0.0052629774,-0.0043229447,0.0043229447
0.006124992,0.0001565916,0.0059684003,0.0059684003
0.008990158,2.6998136e-05,0.00896316,0.00896316
0.00033896728,0.009954152,-0.009615185,0.009615185
0.00041057606,0.009255074,-0.008844498,0.008844498
0.00033861003,0.005031848,-0.004693238,0.004693238
0.0075823623,0.008490412,-0.0009080493,0.0009080493
0.0005677399,0.003003534,-0.002435794,0.002435794
0.00046297876,0.0058702263,-0.0054072477,0.0054072477
0.0006380565,0.004101722,-0.0034636655,0.0034636655
0.0004287811,0.006121895,-0.005693114,0.005693114
0.0038638902,0.0048348415,-0.0009709513,0.0009709513
0.00857498,0.0025862902,0.00598869,0.00598869
0.008236952,0.005809491,0.002427461,0.002427461
0.0013718108,0.008946784,-0.007574973,0.007574973
0.008344693,0.005591368,0.0027533253,0.0027533253
0.00059409166,0.009118309,-0.008524218,0.008524218
0.008337846,0.007449867,0.0008879788,0.0008879788
0.008558412,0.009738537,-0.0011801245,0.0011801245
0.00849238,0.0005414967,0.007950883,0.007950883
0.00034512204,0.009684766,-0.009339644,0.009339644
0.008567957,0.0021719842,0.0063959733,0.0063959733
0.0081374915,0.003976823,0.0041606687,0.0041606687
0.0077742552,0.0070154592,0.000758796,0.000758796
0.008097583,0.009982584,-0.0018850006,0.0018850006
0.008683889,0.0014002121,0.0072836773,0.0072836773
0.0010046607,0.006530973,-0.0055263126,0.0055263126
0.0005334877,0.0053967047,-0.004863217,0.004863217
0.00084414735,0.009435074,-0.008590927,0.008590927
0.00034795323,0.008370548,-0.008022594,0.008022594
0.0005569492,0.007893714,-0.007336765,0.007336765
0.0009931645,0.0035217307,-0.0025285662,0.0025285662
0.008326676,0.0050394344,0.0032872413,0.0032872413
0.00036111005,0.0017844975,-0.0014233874,0.0014233874
0.0006917103,0.0017621417,-0.0010704314,0.0010704314
0.008686025,0.006753302,0.0019327225,0.0019327225
0.00851138,0.007707762,0.0008036182,0.0008036182
0.00036989854,0.009889483,-0.0095195845,0.0095195845
0.008546346,0.002161905,0.0063844407,0.0063844407
0.00043075735,0.0039493195,-0.003518562,0.003518562
0.0005406854,0.0011709062,-0.00063022086,0.00063022086
0.0006253258,0.003326002,-0.0027006762,0.0027006762
0.008810482,0.0064993077,0.0023111743,0.0023111743
0.008243696,0.0037614608,0.004482235,0.004482235
0.0004969128,0.00028706682,0.00020984598,0.00020984598
0.0026244456,0.00882451,-0.006200064,0.006200064
0.0003093073,0.0002536321,5.567519e-05,5.567519e-05
0.008469352,0.0027609542,0.0057083974,0.0057083974
0.00036018915,0.0038935961,-0.0035334069,0.0035334069
0.00063171843,0.006785261,-0.0061535425,0.0061535425
0.00028537193,0.0022417896,-0.0019564177,0.0019564177
0.008408951,0.008636551,-0.00022760034,0.00022760034
0.00031949466,0.0036152506,-0.003295756,0.003295756
0.008274964,0.009874701,-0.0015997365,0.0015997365
0.008876666,0.00070268515,0.008173982,0.008173982
0.00029887562,0.003046849,-0.0027479734,0.0027479734
0.008506751,0.00972416,-0.001217409,0.001217409
0.008503321,0.0019514877,0.006551833,0.006551833
0.00049380836,0.0005902378,-9.642943e-05,9.642943e-05
0.0043500797,0.009076199,-0.004726119,0.004726119
0.00041334715,0.0065143076,-0.0061009605,0.0061009605
0.008437059,0.00390338,0.004533679,0.004533679
0.00034958092,0.0019759564,-0.0016263755,0.0016263755
0.006936725,0.0068647903,7.193489e-05,7.193489e-05
0.00035357397,0.0046553793,-0.0043018055,0.0043018055
0.0008888311,0.0020734232,-0.0011845921,0.0011845921
0.0041454914,0.004286024,-0.00014053239,0.00014053239
0.0004967099,0.009048431,-0.008551721,0.008551721
0.008691644,0.008882829,-0.00019118469,0.00019118469
0.008596831,0.005422569,0.0031742621,0.0031742621
0.00036769453,0.00945951,-0.009091816,0.009091816
0.0003793714,0.000612722,-0.00023335061,0.00023335061
0.00052663364,0.009319867,-0.008793233,0.008793233
0.00025089626,0.0022404909,-0.0019895947,0.0019895947
0.0084087085,0.005861399,0.0025473093,0.0025473093
0.00027332347,0.007853059,-0.0075797355,0.0075797355
0.0085720895,0.0031302108,0.005441879,0.005441879
0.0003520233,0.00848741,-0.008135387,0.008135387
0.00880755,0.0044659916,0.0043415586,0.0043415586
0.00027337158,0.009499188,-0.009225816,0.009225816
0.008616714,0.007845808,0.000770906,0.000770906
0.0009908084,0.005239207,-0.0042483984,0.0042483984
0.00039081374,0.0020888133,-0.0016979997,0.0016979997
0.008311561,0.0032971874,0.005014374,0.005014374
0.00035648557,0.008410804,-0.008054319,0.008054319
0.008863749,0.0055874367,0.0032763123,0.0032763123
0.008315348,0.009489176,-0.0011738278,0.0011738278
0.0003681802,0.0046735844,-0.004305404,0.004305404
0.004457405,0.005622481,-0.0011650762,0.0011650762
0.00025286854,0.0043437723,-0.004090904,0.004090904
0.007565701,0.009241924,-0.0016762228,0.0016762228
0.008765133,0.008418701,0.00034643244,0.00034643244
0.008234496,0.0027330595,0.005501437,0.005501437
0.00820984,0.00715065,0.0010591904,0.0010591904
0.0076623457,0.002516486,0.00514586,0.00514586
0.0003964322,0.009026108,-0.008629676,0.008629676
0.008205741,0.008389521,-0.00018378068,0.00018378068
0.00028972136,0.00582567,-0.0055359486,0.0055359486
0.0073587154,0.008646144,-0.0012874282,0.0012874282
0.0011427951,0.008062691,-0.006919896,0.006919896
0.00021563156,0.0030374185,-0.0028217868,0.0028217868
0.00029869995,0.0074649635,-0.0071662636,0.0071662636
0.00867474,0.0063404944,0.0023342455,0.0023342455
0.005714597,0.0023399722,0.003374625,0.003374625
0.00038031285,0.0077590463,-0.0073787333,0.0073787333
0.0002712005,0.0054459143,-0.0051747137,0.0051747137
0.00037446307,0.0040236455,-0.0036491824,0.0036491824
0.0018786058,0.0012274031,0.00065120275,0.00065120275
0.00046111338,0.008722054,-0.00826094,0.00826094
0.008484494,0.0084047755,7.971842e-05,7.971842e-05
0.0012937136,0.009044826,-0.0077511123,0.0077511123
0.0019133938,0.005736378,-0.0038229842,0.0038229842
0.0009995145,0.009753344,-0.008753829,0.008753829
0.008761884,0.004582986,0.004178898,0.004178898
0.008373827,0.005542578,0.0028312486,0.0028312486
0.00151845,0.005304768,-0.0037863182,0.0037863182
0.00031235517,0.004679363,-0.004367008,0.004367008
0.008197688,0.0074420506,0.00075563695,0.00075563695
0.0007514292,0.0031953475,-0.0024439183,0.0024439183
0.0003467244,0.0026170558,-0.0022703314,0.0022703314
0.008782088,0.0058706906,0.0029113973,0.0029113973
0.0010917016,0.0012088236,-0.00011712208,0.00011712208
0.0017510587,0.005719541,-0.0039684824,0.0039684824
0.008638412,0.008656905,-1.8493272e-05,1.8493272e-05
0.008399219,0.008505283,-0.00010606367,0.00010606367
0.008337415,0.0019120002,0.0064254147,0.0064254147
0.008339853,0.0011942631,0.00714559,0.00714559
0.008551037,0.009845691,-0.0012946539,0.0012946539
0.00031562554,0.007216245,-0.0069006192,0.0069006192
0.008667682,0.008999814,-0.00033213198,0.00033213198
0.00819088,0.008441612,-0.00025073253,0.00025073253
0.008226869,0.0034435051,0.0047833635,0.0047833635
0.008683629,0.0010023081,0.0076813214,0.0076813214
0.00030224025,0.0012795056,-0.0009772653,0.0009772653
0.008577844,0.0035211563,0.0050566876,0.0050566876
0.008339647,0.0082333125,0.000106334686,0.000106334686
0.008434834,0.007954537,0.00048029702,0.00048029702
0.0058050198,0.0035048954,0.0023001244,0.0023001244
0.008880653,0.0032616518,0.0056190016,0.0056190016
0.000483258,0.0052488185,-0.0047655604,0.0047655604
0.0004397787,0.0073702945,-0.0069305156,0.0069305156
0.0007131764,0.0069716987,-0.006258522,0.006258522
0.00042069002,0.00067351706,-0.00025282704,0.00025282704
0.0007354763,0.0028608704,-0.002125394,0.002125394
0.008557117,0.0074907574,0.0010663592,0.0010663592
0.00042956052,0.00529334,-0.0048637795,0.0048637795
0.0083175,0.0075350828,0.0007824176,0.0007824176
0.007190509,0.006195425,0.0009950837,0.0009950837
0.008340558,0.0037231925,0.0046173655,0.0046173655
0.00606168,0.0009796809,0.005081999,0.005081999
0.0087633105,0.0059119784,0.002851332,0.002851332
0.00832671,0.003582669,0.0047440412,0.0047440412
0.008359299,0.0011445186,0.0072147804,0.0072147804
0.008728157,0.008147032,0.0005811248,0.0005811248
0.00037670208,0.0020861032,-0.0017094011,0.0017094011
0.0005984411,0.003943626,-0.0033451847,0.0033451847
0.00799497,0.009564941,-0.0015699705,0.0015699705
0.0026313544,0.0061919214,-0.003560567,0.003560567
0.006550181,0.005895711,0.0006544702,0.0006544702
0.0015985946,0.00025181216,0.0013467824,0.0013467824
0.0037267504,0.004438744,-0.00071199355,0.00071199355
0.008724532,1.7126784e-05,0.008707405,0.008707405
0.007153062,0.008067587,-0.00091452524,0.00091452524
0.008302233,0.0052466225,0.0030556107,0.0030556107
